id,product_id,employee_id,customer_id,sale_date,bundle_amount,product_sale_price,total_price
2342,3,56,00158000002dVSMAA2,2013-02-04T11:14:01,3600,424.9915,1529969.4
2343,25,80,00158000002dVTNAA2,2014-06-06T17:44:57,2900,1680.0,4872000.0
2344,25,61,00158000002dVSnAAM,2013-06-03T02:49:32,1300,1575.0,2047500.0
2345,2,70,00158000002dVTMAA2,2012-08-03T11:35:23,3300,365.75,1206975.0
2346,11,63,00158000002dVT3AAM,2011-09-23T23:43:43,2400,526.5,1263600.0
2347,11,66,00158000002dVSWAA2,2013-05-01T02:50:21,1100,497.25,546975.0
2348,4,57,00158000002dVT4AAM,2011-06-14T15:02:07,2500,199.992,499980.0
2349,23,56,00158000002dVShAAM,2015-09-12T06:07:08,1700,599.9925,1019987.25
2350,21,47,00158000002dVSjAAM,2014-07-04T10:01:13,1900,332.5,631750.0
2351,13,66,00158000002dVSVAA2,2015-06-28T16:43:29,3500,900.0,3150000.0
2352,4,57,00158000002dVTMAA2,2012-08-25T06:43:15,3300,212.4915,701221.95
2353,5,62,00158000002dVTEAA2,2013-07-11T23:48:56,500,280.4,140200.0
2354,11,80,00158000002dVSxAAM,2012-09-13T09:52:50,3800,438.75,1667250.0
2355,6,61,00158000002dVSiAAM,2013-03-15T12:43:12,1800,379.05,682290.0
2356,24,63,00158000002dVTJAA2,2013-03-11T11:31:10,3000,1620.0,4860000.0
2357,14,71,00158000002dVT6AAM,2011-11-16T07:34:34,2700,1275.0,3442500.0
2358,25,55,00158000002dVSqAAM,2013-09-11T03:16:16,1100,1680.0,1848000.0
2359,24,65,00158000002dVSgAAM,2014-05-05T18:24:16,2100,1350.0,2835000.0
2360,9,52,00158000002dVSsAAM,2013-07-24T04:43:50,300,1425.0,427500.0
2361,5,60,00158000002dVSVAA2,2015-04-08T14:44:00,4000,315.45,1261800.0
2362,5,74,00158000002dVSbAAM,2012-11-18T01:48:18,3600,297.925,1072530.0
2363,14,80,00158000002dVSrAAM,2012-07-21T06:03:52,200,1200.0,240000.0
2364,6,55,00158000002dVTCAA2,2012-07-02T18:11:35,2300,299.25,688275.0
2365,2,73,00158000002dVSRAA2,2011-06-27T18:17:39,3100,365.75,1133825.0
2366,9,78,00158000002dVSdAAM,2012-04-13T19:45:24,800,1350.0,1080000.0
2367,25,59,00158000002dVSnAAM,2014-07-13T15:11:06,3800,1785.0,6783000.0
2368,22,59,00158000002dVT1AAM,2012-10-29T02:39:46,2200,600.0,1320000.0
2369,24,51,00158000002dVSjAAM,2013-08-18T18:26:14,3900,1350.0,5265000.0
2370,21,53,00158000002dVSRAA2,2012-03-29T20:05:54,3100,332.5,1030750.0
2371,22,56,00158000002dVSOAA2,2011-06-12T08:24:41,3300,675.0,2227500.0
2372,4,61,00158000002dVTJAA2,2011-08-09T18:29:33,3000,212.4915,637474.5
2373,2,51,00158000002dVTMAA2,2013-01-08T11:01:29,2800,308.0,862400.0
2374,23,59,00158000002dVSzAAM,2014-03-09T00:50:09,3500,599.9925,2099973.75
2375,14,64,00158000002dVTRAA2,2015-10-02T13:00:39,1300,1425.0,1852500.0
2376,9,52,00158000002dVSOAA2,2015-10-22T19:03:00,2800,1350.0,3780000.0
2377,9,70,00158000002dVSyAAM,2014-07-19T02:43:34,900,1275.0,1147500.0
2378,10,72,00158000002dVT5AAM,2014-07-10T05:16:41,3600,1600.0,5760000.0
2379,5,73,00158000002dVSSAA2,2013-10-23T14:56:10,2200,262.875,578325.0
2380,10,80,00158000002dVSJAA2,2015-01-07T17:43:20,1800,1900.0,3420000.0
2381,23,69,00158000002dVTNAA2,2014-07-27T01:50:51,1400,719.991,1007987.4
2382,5,61,00158000002dVTNAA2,2011-05-15T23:56:39,2400,297.925,715020.0
2383,5,51,00158000002dVSwAAM,2014-04-10T01:17:45,700,280.4,196280.0
2384,21,62,00158000002dVSdAAM,2015-10-27T18:45:55,3800,262.5,997500.0
2385,6,52,00158000002dVT0AAM,2012-02-15T11:16:30,1100,379.05,416955.0
2386,6,58,00158000002dVTRAA2,2013-06-22T18:49:37,3300,359.1,1185030.0
2387,12,58,00158000002dVSRAA2,2015-03-21T07:40:41,1600,680.0,1088000.0
2388,5,68,00158000002dVT2AAM,2013-11-18T04:29:20,1300,280.4,364520.0
2389,21,72,00158000002dVTAAA2,2011-10-20T17:32:48,2100,262.5,551250.0
2390,3,68,00158000002dVTTAA2,2012-03-15T22:24:59,1500,474.9905,712485.75
2391,8,55,00158000002dVSlAAM,2012-11-07T04:57:58,3600,899.991,3239967.6
2392,7,46,00158000002dVTHAA2,2014-04-01T09:11:38,1800,471.75,849150.0
2393,14,60,00158000002dVTIAA2,2012-02-03T04:29:07,3400,1200.0,4080000.0
2394,14,51,00158000002dVSNAA2,2015-03-13T15:23:48,2700,1125.0,3037500.0
2395,21,73,00158000002dVSaAAM,2014-04-26T22:37:52,2000,332.5,665000.0
2396,9,74,00158000002dVTJAA2,2013-01-03T04:23:36,1000,1350.0,1350000.0
2397,11,71,00158000002dVSZAA2,2012-01-28T00:27:56,1400,497.25,696150.0
2398,12,46,00158000002dVSLAA2,2015-07-13T05:11:57,3500,640.0,2240000.0
2399,22,64,00158000002dVSvAAM,2015-08-09T03:05:52,100,562.5,56250.0
2400,6,51,00158000002dVSiAAM,2012-10-24T07:02:22,1300,379.05,492765.0
2401,2,57,00158000002dVSRAA2,2012-04-08T00:01:25,2600,346.5,900900.0
2402,12,65,00158000002dVT7AAM,2014-01-30T23:38:50,1800,680.0,1224000.0
2403,22,53,00158000002dVSIAA2,2012-07-17T08:08:33,1200,600.0,720000.0
2404,12,73,00158000002dVSmAAM,2014-12-05T09:45:48,200,600.0,120000.0
2405,21,61,00158000002dVTMAA2,2011-08-18T01:48:41,1800,332.5,598500.0
2406,23,55,00158000002dVSMAA2,2013-08-10T09:31:13,2100,719.991,1511981.1
2407,3,54,00158000002dVTKAA2,2015-11-05T20:34:43,100,424.9915,42499.15
2408,21,73,00158000002dVSsAAM,2011-11-11T17:52:46,1300,280.0,364000.0
2409,8,73,00158000002dVSKAA2,2013-01-30T16:53:30,1400,749.9925,1049989.5
2410,20,79,00158000002dVT6AAM,2011-07-06T02:02:42,1200,645.05,774060.0
2411,25,53,00158000002dVTTAA2,2013-12-05T10:18:51,2000,1890.0,3780000.0
2412,2,54,00158000002dVSmAAM,2012-11-16T00:04:56,1700,327.25,556325.0
2413,5,68,00158000002dVTEAA2,2014-11-22T14:20:52,500,280.4,140200.0
2414,1,65,00158000002dVTIAA2,2011-06-11T19:35:05,3400,223.5,759900.0
2415,3,69,00158000002dVTNAA2,2014-09-24T17:25:33,2900,474.9905,1377472.45
2416,4,52,00158000002dVTGAA2,2013-10-11T02:50:06,2200,224.991,494980.2
2417,1,65,00158000002dVSfAAM,2014-01-04T11:04:44,2000,253.3,506600.0
2418,2,58,00158000002dVTAAA2,2014-01-01T08:38:03,2100,308.0,646800.0
2419,12,49,00158000002dVT7AAM,2015-04-15T10:25:22,300,600.0,180000.0
2420,8,57,00158000002dVSoAAM,2011-07-28T04:23:17,2900,949.9905,2754972.45
2421,5,67,00158000002dVT5AAM,2013-07-11T04:41:06,3600,315.45,1135620.0
2422,20,75,00158000002dVSfAAM,2013-11-24T10:19:51,2000,577.15,1154300.0
2423,12,75,00158000002dVT7AAM,2014-10-21T05:26:14,800,640.0,512000.0
2424,14,80,00158000002dVT6AAM,2013-02-15T11:50:06,1200,1125.0,1350000.0
2425,13,64,00158000002dVSVAA2,2011-07-09T19:01:49,3000,950.0,2850000.0
2426,1,79,00158000002dVTRAA2,2015-05-12T03:21:57,1300,268.2,348660.0
2427,24,58,00158000002dVSvAAM,2012-12-17T02:09:06,100,1530.0,153000.0
2428,24,59,00158000002dVSRAA2,2011-10-02T19:19:40,600,1440.0,864000.0
2429,8,65,00158000002dVSoAAM,2014-02-23T16:46:03,1900,749.9925,1424985.75
2430,23,63,00158000002dVTTAA2,2015-09-24T22:09:06,500,759.9905,379995.25
2431,7,73,00158000002dVTTAA2,2012-07-26T03:24:06,3000,499.5,1498500.0
2432,25,58,00158000002dVSzAAM,2014-12-27T04:26:24,2500,1785.0,4462500.0
2433,3,60,00158000002dVT2AAM,2013-02-04T01:09:47,800,399.992,319993.6
2434,3,50,00158000002dVTTAA2,2014-12-25T05:42:36,3500,374.9925,1312473.75
2435,7,56,00158000002dVTBAA2,2015-11-02T20:55:22,2700,527.25,1423575.0
2436,10,62,00158000002dVSwAAM,2015-09-04T10:36:59,1200,1800.0,2160000.0
2437,5,70,00158000002dVTHAA2,2013-09-03T05:12:58,2300,297.925,685227.5
2438,10,52,00158000002dVSMAA2,2013-09-27T09:28:06,3600,1600.0,5760000.0
2439,14,71,00158000002dVScAAM,2014-01-15T13:02:04,2700,1125.0,3037500.0
2440,7,79,00158000002dVSVAA2,2012-01-12T01:22:38,3000,527.25,1581750.0
2441,9,56,00158000002dVTGAA2,2012-06-29T16:12:41,200,1350.0,270000.0
2442,6,69,00158000002dVTOAA2,2015-08-08T01:01:57,3500,339.15,1187025.0
2443,7,66,00158000002dVSPAA2,2012-03-10T06:30:01,1900,444.0,843600.0
2444,8,75,00158000002dVSHAA2,2011-07-24T23:50:49,100,749.9925,74999.25
2445,1,68,00158000002dVTIAA2,2012-04-26T10:30:48,2400,283.1,679440.0
2446,7,74,00158000002dVSeAAM,2011-09-17T16:41:07,2900,499.5,1448550.0
2447,20,50,00158000002dVSiAAM,2012-06-23T09:07:32,2800,577.15,1616020.0
2448,22,60,00158000002dVSdAAM,2013-04-13T16:46:00,300,600.0,180000.0
2449,13,54,00158000002dVSzAAM,2015-06-16T21:31:41,3000,750.0,2250000.0
2450,14,59,00158000002dVSKAA2,2013-12-10T07:31:51,1900,1425.0,2707500.0
2451,8,54,00158000002dVTOAA2,2012-06-22T06:59:26,500,899.991,449995.5
2452,12,61,00158000002dVSOAA2,2012-12-13T08:18:42,3300,680.0,2244000.0
2453,7,64,00158000002dVTTAA2,2013-07-31T16:41:46,1000,444.0,444000.0
2454,5,70,00158000002dVT2AAM,2012-09-27T17:10:29,2800,262.875,736050.0
2455,23,61,00158000002dVSqAAM,2011-10-09T08:29:50,3100,759.9905,2355970.55
2456,20,78,00158000002dVSHAA2,2012-08-18T15:19:34,3100,611.1,1894410.0
2457,14,78,00158000002dVTLAA2,2014-10-01T17:40:47,700,1275.0,892500.0
2458,4,58,00158000002dVSjAAM,2012-01-25T13:00:28,3900,199.992,779968.8
2459,21,78,00158000002dVSvAAM,2012-12-14T14:23:37,1600,262.5,420000.0
2460,1,79,00158000002dVT3AAM,2015-05-06T13:00:38,3900,283.1,1104090.0
2461,21,68,00158000002dVSOAA2,2011-06-24T23:44:25,800,315.0,252000.0
2462,1,58,00158000002dVSuAAM,2013-03-04T22:00:18,1000,253.3,253300.0
2463,25,65,00158000002dVT2AAM,2014-06-11T07:43:11,300,1680.0,504000.0
2464,22,70,00158000002dVSpAAM,2014-05-22T07:57:17,500,562.5,281250.0
2465,25,62,00158000002dVSnAAM,2014-02-11T14:17:25,800,1995.0,1596000.0
2466,1,55,00158000002dVSWAA2,2014-04-23T15:06:44,2600,268.2,697320.0
2467,13,52,00158000002dVTEAA2,2013-09-28T21:46:31,3500,850.0,2975000.0
2468,10,58,00158000002dVTTAA2,2014-01-19T22:34:01,1000,1600.0,1600000.0
2469,11,51,00158000002dVSfAAM,2013-11-22T16:38:51,1000,438.75,438750.0
2470,6,73,00158000002dVScAAM,2014-08-15T16:39:21,2200,379.05,833910.0
2471,22,58,00158000002dVSdAAM,2014-04-25T04:49:40,2800,675.0,1890000.0
2472,3,74,00158000002dVSMAA2,2013-03-13T12:09:38,2600,424.9915,1104977.9
2473,13,75,00158000002dVShAAM,2015-01-11T22:32:22,700,800.0,560000.0
2474,20,65,00158000002dVSoAAM,2013-07-22T20:40:16,400,509.25,203700.0
2475,24,72,00158000002dVTPAA2,2015-09-13T08:56:44,3100,1710.0,5301000.0
2476,21,72,00158000002dVT1AAM,2014-03-23T23:38:05,1700,315.0,535500.0
2477,8,59,00158000002dVSHAA2,2015-01-29T19:04:39,3100,849.9915,2634973.65
2478,25,78,00158000002dVSVAA2,2013-02-20T10:35:50,1500,1680.0,2520000.0
2479,10,79,00158000002dVTQAA2,2015-10-18T07:08:08,2200,1500.0,3300000.0
2480,23,72,00158000002dVSJAA2,2013-04-03T11:45:29,1800,759.9905,1367982.9
2481,24,64,00158000002dVSvAAM,2011-05-11T01:56:46,1600,1620.0,2592000.0
2482,13,53,00158000002dVSkAAM,2014-12-13T11:59:21,3500,850.0,2975000.0
2483,22,80,00158000002dVTPAA2,2011-06-28T00:18:27,1100,600.0,660000.0
2484,5,62,00158000002dVTKAA2,2012-09-16T18:56:14,2100,262.875,552037.5
2485,12,70,00158000002dVSRAA2,2015-04-04T09:18:23,1100,760.0,836000.0
2486,1,72,00158000002dVT9AAM,2012-01-15T09:06:39,1000,268.2,268200.0
2487,24,61,00158000002dVT4AAM,2013-07-17T01:13:02,2000,1530.0,3060000.0
2488,9,71,00158000002dVSgAAM,2012-08-08T21:02:24,600,1200.0,720000.0
2489,10,80,00158000002dVTHAA2,2015-03-04T05:43:00,1800,1500.0,2700000.0
2490,25,66,00158000002dVSJAA2,2012-07-25T18:15:34,3300,1995.0,6583500.0
2491,24,78,00158000002dVSRAA2,2014-09-21T23:10:22,100,1620.0,162000.0
2492,22,70,00158000002dVSRAA2,2015-01-15T14:31:36,600,637.5,382500.0
2493,23,75,00158000002dVSSAA2,2013-08-17T22:22:06,1700,639.992,1087986.4
2494,20,62,00158000002dVTLAA2,2013-07-02T06:59:51,1200,509.25,611100.0
2495,12,58,00158000002dVSvAAM,2015-05-30T16:00:07,100,760.0,76000.0
2496,23,78,00158000002dVT5AAM,2011-09-04T11:52:04,3600,719.991,2591967.6
2497,20,53,00158000002dVT9AAM,2013-07-21T22:14:45,4000,577.15,2308600.0
2498,23,59,00158000002dVShAAM,2015-12-06T05:01:51,1200,639.992,767990.4
2499,3,74,00158000002dVSbAAM,2015-09-29T19:02:56,3100,374.9925,1162476.75
2500,8,68,00158000002dVSuAAM,2015-05-12T08:58:05,1500,949.9905,1424985.75
2501,4,46,00158000002dVSjAAM,2015-05-10T01:48:20,400,224.991,89996.4
2502,3,56,00158000002dVSzAAM,2012-07-23T18:41:37,3500,424.9915,1487470.25
2503,11,50,00158000002dVSTAA2,2011-07-11T17:46:31,3300,468.0,1544400.0
2504,4,61,00158000002dVTPAA2,2012-07-01T13:07:54,3600,187.4925,674973.0
2505,26,68,00158000002dVTCAA2,2012-05-06T08:06:18,1800,94.9905,170982.9
2506,20,61,00158000002dVTCAA2,2011-06-18T14:12:54,2800,611.1,1711080.0
2507,25,59,00158000002dVSMAA2,2014-03-23T05:58:16,3600,1785.0,6426000.0
2508,24,80,00158000002dVSyAAM,2014-10-17T02:51:12,1900,1440.0,2736000.0
2509,2,71,00158000002dVSmAAM,2014-08-31T17:25:02,1700,288.75,490875.0
2510,13,56,00158000002dVSqAAM,2011-11-27T00:37:51,600,950.0,570000.0
2511,22,69,00158000002dVTSAA2,2011-12-08T04:28:47,1400,675.0,945000.0
2512,23,72,00158000002dVT2AAM,2014-04-13T11:13:56,1300,679.9915,883988.95
2513,25,55,00158000002dVTTAA2,2015-12-14T16:31:51,2000,1680.0,3360000.0
2514,13,57,00158000002dVSMAA2,2012-09-14T13:42:58,2600,750.0,1950000.0
2515,2,65,00158000002dVTPAA2,2015-07-21T05:09:34,600,365.75,219450.0
2516,11,61,00158000002dVSiAAM,2015-05-11T20:08:50,3300,526.5,1737450.0
2517,25,79,00158000002dVT8AAM,2013-02-10T21:26:47,1900,1785.0,3391500.0
2518,5,55,00158000002dVT2AAM,2014-06-03T22:32:43,800,280.4,224320.0
2519,8,64,00158000002dVTCAA2,2014-05-01T01:51:28,3800,749.9925,2849971.5
2520,1,80,00158000002dVTFAA2,2013-06-14T01:47:41,2100,283.1,594510.0
2521,14,62,00158000002dVTLAA2,2012-09-25T11:46:16,2200,1350.0,2970000.0
2522,26,78,00158000002dVSfAAM,2015-04-30T22:38:03,3500,84.9915,297470.25
2523,11,78,00158000002dVSZAA2,2014-08-26T22:31:12,1400,468.0,655200.0
2524,8,56,00158000002dVSHAA2,2013-07-20T18:43:50,100,749.9925,74999.25
2525,6,64,00158000002dVT6AAM,2015-10-12T13:05:22,2200,379.05,833910.0
2526,12,61,00158000002dVSIAA2,2013-03-24T00:39:34,200,720.0,144000.0
2527,26,57,00158000002dVTIAA2,2014-09-29T11:05:42,3400,84.9915,288971.1
2528,3,67,00158000002dVTHAA2,2013-07-04T01:56:44,800,399.992,319993.6
2529,14,57,00158000002dVSNAA2,2014-05-20T07:13:36,3700,1125.0,4162500.0
2530,5,55,00158000002dVSVAA2,2012-05-03T13:51:33,1000,332.975,332975.0
2531,14,65,00158000002dVSfAAM,2013-05-24T17:40:46,3500,1350.0,4725000.0
2532,8,53,00158000002dVT0AAM,2013-01-23T12:47:52,1100,849.9915,934990.65
2533,24,58,00158000002dVSaAAM,2013-02-16T04:19:28,500,1440.0,720000.0
2534,13,60,00158000002dVT8AAM,2012-03-21T21:12:27,900,750.0,675000.0
2535,3,60,00158000002dVT2AAM,2013-04-08T01:09:49,1300,474.9905,617487.65
2536,4,51,00158000002dVSpAAM,2015-11-27T05:15:12,2500,224.991,562477.5
2537,23,59,00158000002dVTEAA2,2011-05-13T07:20:37,1000,679.9915,679991.5
2538,25,65,00158000002dVSYAA2,2015-09-03T03:21:00,1300,1680.0,2184000.0
2539,25,59,00158000002dVTNAA2,2015-06-05T18:03:07,3400,1575.0,5355000.0
2540,23,65,00158000002dVT8AAM,2011-05-30T00:25:58,400,759.9905,303996.2
2541,20,55,00158000002dVSfAAM,2013-09-02T17:41:00,1000,611.1,611100.0
2542,8,70,00158000002dVSrAAM,2014-07-19T10:52:22,700,849.9915,594994.05
2543,13,73,00158000002dVSqAAM,2011-12-20T12:44:29,3600,800.0,2880000.0
2544,24,59,00158000002dVTDAA2,2014-04-15T11:50:54,2900,1350.0,3915000.0
2545,3,53,00158000002dVSMAA2,2013-06-07T01:41:06,1600,474.9905,759984.8
2546,20,47,00158000002dVSuAAM,2011-10-04T18:14:34,4000,611.1,2444400.0
2547,25,80,00158000002dVTNAA2,2011-08-16T06:08:47,400,1785.0,714000.0
2548,7,64,00158000002dVTQAA2,2011-09-20T13:02:46,3200,444.0,1420800.0
2549,5,56,00158000002dVSwAAM,2013-07-11T11:36:51,2200,262.875,578325.0
2550,14,74,00158000002dVSrAAM,2015-02-07T23:43:43,700,1425.0,997500.0
2551,6,52,00158000002dVSlAAM,2013-06-30T18:17:40,2100,359.1,754110.0
2552,1,60,00158000002dVTRAA2,2015-10-24T12:54:37,800,253.3,202640.0
2553,10,60,00158000002dVShAAM,2015-06-07T12:38:14,2700,1600.0,4320000.0
2554,14,47,00158000002dVSiAAM,2015-06-23T06:59:23,1800,1125.0,2025000.0
2555,6,55,00158000002dVSZAA2,2014-01-04T15:12:37,400,379.05,151620.0
2556,21,53,00158000002dVTGAA2,2014-03-01T23:07:50,1700,315.0,535500.0
2557,13,71,00158000002dVSYAA2,2014-07-08T22:52:00,3300,850.0,2805000.0
2558,9,54,00158000002dVSaAAM,2014-05-24T04:15:17,2000,1200.0,2400000.0
2559,22,55,00158000002dVSIAA2,2013-06-22T05:37:18,1200,562.5,675000.0
2560,24,74,00158000002dVSjAAM,2014-02-05T01:14:50,2400,1710.0,4104000.0
2561,12,65,00158000002dVSdAAM,2015-09-22T09:27:26,300,720.0,216000.0
2562,8,54,00158000002dVSuAAM,2011-12-10T22:03:45,1500,849.9915,1274987.25
2563,13,80,00158000002dVT2AAM,2013-09-05T12:38:22,2300,800.0,1840000.0
2564,6,68,00158000002dVSTAA2,2013-07-08T03:37:03,1300,299.25,389025.0
2565,7,67,00158000002dVSJAA2,2012-02-15T20:44:00,1300,527.25,685425.0
2566,11,47,00158000002dVSHAA2,2013-02-06T13:00:26,3600,526.5,1895400.0
2567,3,48,00158000002dVSeAAM,2015-02-21T02:56:43,3400,424.9915,1444971.1
2568,2,54,00158000002dVTSAA2,2012-12-16T14:05:01,2400,308.0,739200.0
2569,3,63,00158000002dVTBAA2,2015-01-08T06:02:59,2700,374.9925,1012479.75
2570,9,67,00158000002dVSsAAM,2011-11-01T18:20:28,800,1425.0,1140000.0
2571,10,63,00158000002dVSVAA2,2014-01-19T17:28:27,500,1800.0,900000.0
2572,26,64,00158000002dVT6AAM,2015-05-05T13:18:08,700,84.9915,59494.05
2573,24,78,00158000002dVTDAA2,2014-12-17T19:09:33,2900,1440.0,4176000.0
2574,12,51,00158000002dVSOAA2,2014-01-28T12:39:07,3300,600.0,1980000.0
2575,14,65,00158000002dVSQAA2,2011-12-19T12:26:40,3500,1425.0,4987500.0
2576,23,48,00158000002dVSzAAM,2015-12-08T02:51:58,2500,719.991,1799977.5
2577,23,59,00158000002dVSkAAM,2015-12-08T01:31:04,500,679.9915,339995.75
2578,2,54,00158000002dVSmAAM,2012-12-17T10:35:36,1700,308.0,523600.0
2579,7,57,00158000002dVTEAA2,2015-04-21T06:32:46,3000,416.25,1248750.0
2580,14,64,00158000002dVSlAAM,2013-01-29T09:56:15,2600,1425.0,3705000.0
2581,10,68,00158000002dVSwAAM,2013-09-21T10:17:40,3700,1800.0,6660000.0
2582,7,55,00158000002dVTQAA2,2012-07-10T02:59:10,1700,471.75,801975.0
2583,2,67,00158000002dVTJAA2,2012-07-03T09:43:50,3000,308.0,924000.0
2584,12,80,00158000002dVT4AAM,2011-07-02T08:00:04,3000,600.0,1800000.0
2585,25,61,00158000002dVT2AAM,2015-07-02T14:48:25,2300,1995.0,4588500.0
2586,14,55,00158000002dVTIAA2,2015-09-23T16:16:51,2900,1350.0,3915000.0
2587,5,78,00158000002dVT5AAM,2015-07-09T21:46:46,3600,297.925,1072530.0
2588,25,66,00158000002dVT5AAM,2012-12-14T07:33:20,1600,1680.0,2688000.0
2589,5,62,00158000002dVTKAA2,2014-06-05T06:18:12,3100,262.875,814912.5
2590,24,74,00158000002dVSLAA2,2012-11-25T23:06:19,2500,1710.0,4275000.0
2591,11,69,00158000002dVTIAA2,2012-06-02T04:41:06,400,526.5,210600.0
2592,24,80,00158000002dVSLAA2,2013-03-28T03:23:10,500,1530.0,765000.0
2593,11,68,00158000002dVT0AAM,2015-03-27T10:52:15,100,468.0,46800.0
2594,8,61,00158000002dVSiAAM,2012-05-03T13:36:44,800,749.9925,599994.0
2595,5,70,00158000002dVSPAA2,2013-05-19T18:34:14,3900,332.975,1298602.5
2596,10,59,00158000002dVSPAA2,2011-10-31T00:35:57,2900,1800.0,5220000.0
2597,2,64,00158000002dVT7AAM,2015-09-05T09:23:55,2800,327.25,916300.0
2598,26,54,00158000002dVTLAA2,2015-08-03T10:26:26,2700,79.992,215978.4
2599,25,79,00158000002dVTBAA2,2015-09-27T12:44:06,700,1575.0,1102500.0
2600,8,64,00158000002dVSxAAM,2013-08-19T17:11:45,2300,949.9905,2184978.15
2601,6,46,00158000002dVSHAA2,2013-10-10T07:43:52,1600,359.1,574560.0
2602,3,66,00158000002dVTNAA2,2013-08-08T07:14:52,3900,424.9915,1657466.85
2603,2,66,00158000002dVSsAAM,2014-10-31T14:57:35,800,308.0,246400.0
2604,11,65,00158000002dVTRAA2,2014-03-21T01:04:13,1300,438.75,570375.0
2605,4,51,00158000002dVSjAAM,2013-08-25T14:01:41,400,237.4905,94996.2
2606,21,71,00158000002dVTJAA2,2014-06-27T14:29:28,3500,315.0,1102500.0
2607,9,56,00158000002dVTAAA2,2014-01-22T01:39:24,3600,1275.0,4590000.0
2608,8,73,00158000002dVT9AAM,2015-08-26T13:48:46,2000,799.992,1599984.0
2609,22,68,00158000002dVSmAAM,2013-08-18T16:13:44,1200,562.5,675000.0
2610,26,72,00158000002dVTRAA2,2014-06-18T09:14:25,1800,94.9905,170982.9
2611,7,60,00158000002dVTBAA2,2014-06-10T16:06:33,700,499.5,349650.0
2612,6,59,00158000002dVSHAA2,2013-04-18T21:48:33,3600,339.15,1220940.0
2613,23,78,00158000002dVTHAA2,2012-01-04T10:00:59,1300,639.992,831989.6
2614,4,73,00158000002dVT1AAM,2015-11-18T21:13:15,700,187.4925,131244.75
2615,26,52,00158000002dVSZAA2,2011-12-14T04:13:16,1400,94.9905,132986.7
2616,26,70,00158000002dVSNAA2,2014-05-03T23:11:20,700,89.991,62993.7
2617,3,60,00158000002dVTTAA2,2014-07-30T21:16:46,1000,424.9915,424991.5
2618,12,67,00158000002dVSRAA2,2015-12-08T12:57:06,1100,640.0,704000.0
2619,12,72,00158000002dVTPAA2,2015-05-14T08:01:03,3600,600.0,2160000.0
2620,21,80,00158000002dVTGAA2,2011-10-20T07:21:33,200,332.5,66500.0
2621,21,72,00158000002dVSyAAM,2014-11-13T09:04:10,3900,315.0,1228500.0
2622,4,70,00158000002dVSRAA2,2015-09-17T12:31:11,1600,212.4915,339986.4
2623,6,48,00158000002dVSHAA2,2015-08-05T08:27:55,600,319.2,191520.0
2624,26,71,00158000002dVT9AAM,2011-10-13T16:45:30,1000,74.9925,74992.5
2625,14,52,00158000002dVT0AAM,2012-05-30T04:05:15,1100,1425.0,1567500.0
2626,12,60,00158000002dVSIAA2,2012-06-26T16:27:31,1200,720.0,864000.0
2627,25,63,00158000002dVShAAM,2015-04-14T11:57:15,700,1785.0,1249500.0
2628,11,46,00158000002dVScAAM,2013-10-26T23:18:04,2700,468.0,1263600.0
2629,5,68,00158000002dVTBAA2,2014-09-25T04:17:08,1700,262.875,446887.5
2630,20,71,00158000002dVTOAA2,2014-01-08T21:24:28,2500,645.05,1612625.0
2631,25,49,00158000002dVT8AAM,2011-11-24T03:33:19,3400,1890.0,6426000.0
2632,20,73,00158000002dVTRAA2,2014-05-10T06:06:43,300,577.15,173145.0
2633,25,53,00158000002dVStAAM,2011-12-09T10:58:09,2900,1680.0,4872000.0
2634,5,64,00158000002dVTQAA2,2013-01-06T10:44:05,1200,262.875,315450.0
2635,6,70,00158000002dVT6AAM,2011-06-04T19:07:54,3200,379.05,1212960.0
2636,3,73,00158000002dVT8AAM,2015-01-31T11:56:15,3400,449.991,1529969.4
2637,12,63,00158000002dVT7AAM,2013-05-02T14:45:39,1800,680.0,1224000.0
2638,6,78,00158000002dVSxAAM,2012-10-27T04:28:15,2300,319.2,734160.0
2639,23,54,00158000002dVSJAA2,2015-04-16T14:01:55,300,599.9925,179997.75
2640,24,62,00158000002dVT7AAM,2014-06-30T02:40:55,300,1710.0,513000.0
2641,9,79,00158000002dVSsAAM,2014-08-31T01:17:21,1300,1350.0,1755000.0
2642,8,67,00158000002dVSlAAM,2015-07-13T10:25:54,600,849.9915,509994.9
2643,20,66,00158000002dVSfAAM,2014-10-16T06:56:45,1500,543.2,814800.0
2644,11,61,00158000002dVSNAA2,2012-10-25T21:07:25,2700,438.75,1184625.0
2645,22,75,00158000002dVTGAA2,2015-08-15T15:49:17,200,712.5,142500.0
2646,21,64,00158000002dVSaAAM,2013-02-20T10:18:08,2500,315.0,787500.0
2647,24,73,00158000002dVT7AAM,2013-02-21T21:03:08,800,1530.0,1224000.0
2648,21,57,00158000002dVT7AAM,2014-05-29T12:10:50,2800,280.0,784000.0
2649,10,49,00158000002dVSqAAM,2011-06-02T02:58:09,2600,1500.0,3900000.0
2650,12,75,00158000002dVSXAA2,2015-04-04T06:55:14,3700,760.0,2812000.0
2651,21,51,00158000002dVSdAAM,2013-05-27T06:01:06,3800,315.0,1197000.0
2652,9,72,00158000002dVSRAA2,2014-04-13T21:59:32,2100,1275.0,2677500.0
2653,5,69,00158000002dVSMAA2,2012-09-12T22:23:28,2100,280.4,588840.0
