"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","DAPR_ATTRIBUTES","EVAP","EVAP_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WT05","WT05_ATTRIBUTES"
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-05",,,,,,,"0.13",",,N","1.5",",,N",,,,,,,,,,,"0.1",",,N",,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-07",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-08",,,,,,,"0.56",",,N","1.0",",,N",,,,,,,,,,,"0.6",",,N",,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-09",,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,"0.0","T,,N",,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-10",,,,,,,"0.10",",,N","1.3",",,N",,,,,,,,,,,"0.1",",,N",,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-12",,,,,,,"0.51",",,N","0.0","T,I,N",,,,,,,,,,,"0.5",",I,N",,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-20",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-23","    3",",,N",,,"0.26",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-26",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-27",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-04-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-02","    4",",,N",,,"0.79",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-03",,,,,,,"0.49",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-04",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-05",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-07",,,,,,,"0.28",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-08",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-09",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-13",,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-14",,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-15",,,,,,,"0.00","T,,N","0.0","T,,N",,,,,,,,,,,"0.0","T,,N",,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-18",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-22",,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-23",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-05-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-02","    9",",,N",,,"0.27",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-03",,,,,,,"0.29",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-05",,,,,,,"0.25",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-06",,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-07",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-08",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-09",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-10",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-11",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-16",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-19",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-29",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-06-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-11","   10",",,N",,,"0.30",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-14",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-15",,,,,,,"0.08",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-17",,,,,,,"0.30",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-19",,,,,,,"0.65",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-26","    5",",,N",,,"0.70",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-07-31","    2",",,N",,,"0.46",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-01",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-02",,,,,,,"0.10",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-06",,,,,,,"0.50",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-07",,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-08",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-09",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-10",,,,,,,"0.72",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-11",,,,,,,"0.00","T,,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-12",,,,,,,"0.21",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-14",,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-15",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-17",,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-18",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-19",,,,,,,"1.20",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-21",,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-22",,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-25",,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-27",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-29",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-30",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-08-31",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-01",,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-02",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-03",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-04",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-08",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-09",,,,,,,"0.36",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-10",,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-11",,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-12",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-13",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-14",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-15",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-16",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-17",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-18",,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-19",,,,,,,"0.15",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-20",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-21",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-22",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-23",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-24",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-25",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-26",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-27",,,,,,,"0.12",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-28",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-29",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-09-30",,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-02","    2",",,N",,,"1.12",",,N",,,,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-03",,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-04",,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-05",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-06",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-07",,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-08",,,,,,,"0.23",",,N",,,,,,,,,,,,,,,,
"US1NYTM0015","NEWFIELD 2.5 S, NY US","42.32231","-76.58989","487.1","2016-10-09",,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,
