"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","CDSD","CDSD_ATTRIBUTES","CLDD","CLDD_ATTRIBUTES","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","HDSD","HDSD_ATTRIBUTES","HTDD","HTDD_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES"
"US1FLOR0027","ORLANDO 4.9 N, FL US","28.5743007659912","-81.385139465332","31.1","2018-07",,,,,,,"18",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"2.29",",,N,23,",,,,,,,"9.37",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0027","ORLANDO 4.9 N, FL US","28.5743007659912","-81.385139465332","31.1","2018-08",,,,,,,"19",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"1.84",",,N,20,",,,,,,,"7.69",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0027","ORLANDO 4.9 N, FL US","28.5743007659912","-81.385139465332","31.1","2018-09",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.28",",,N,10,",,,,,,,"6.20",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0027","ORLANDO 4.9 N, FL US","28.5743007659912","-81.385139465332","31.1","2018-10",,,,,,,"10",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"0.40",",,N,26,",,,,,,,"1.33",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0027","ORLANDO 4.9 N, FL US","28.5743007659912","-81.385139465332","31.1","2018-11",,,,,,,"5",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.19",",,N,27,",,,,,,,"0.60",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0027","ORLANDO 4.9 N, FL US","28.5743007659912","-81.385139465332","31.1","2018-12",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"3.27",",,N,21,",,,,,,,"6.60",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-01",,,,,,,"13",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.88",",,N,27,",,,,,,,"6.94",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-02",,,,,,,"5",",N","5",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,29,+","0.50",",,N,07,",,,,,,,"1.44",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-03",,,,,,,"7","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"1.10","1,,N,25,",,,,,,,"2.95","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-04",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.75",",,N,23,",,,,,,,"2.15",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-05",,,,,,,"11",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"1.85",",,N,18,",,,,,,,"6.01",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-06",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"2.52",",,N,07,",,,,,,,"8.34",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-07",,,,,,,"14",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"1.34",",,N,24,",,,,,,,"4.11",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-08",,,,,,,"15",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"1.75",",,N,11,",,,,,,,"9.60",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-09",,,,,,,"15","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"1.15","1,,N,14,",,,,,,,"4.78","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-10",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"3.71",",,N,07,",,,,,,,"7.46",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-11",,,,,,,"3",",N","1",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.18",",,N,05,",,,,,,,"0.23",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2016-12",,,,,,,"5",",N","1",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.40",",,N,07,",,,,,,,"0.53",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-01",,,,,,,"6",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"0.94",",,N,07,",,,,,,,"2.27",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-02",,,,,,,"4",",N","2",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,28,+","0.61",",,N,23,",,,,,,,"1.15",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-03",,,,,,,"2","1,N","1","1,N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,31,+","0.20","1,,N,14,",,,,,,,"0.24","1,,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-04",,,,,,,"3",",N","2",",N",,,"0","3,N",,,,,,,,,,,,,,,"0.0","3,,N,30,+","0.15",",,N,24,",,,,,,,"0.29",",,,N","0.0","3,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-05",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.66",",,N,23,",,,,,,,"3.96",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-06",,,,,,,"21",",N","16",",N",,,,,,,,,,,,,,,,,,,,,"2.87",",,N,27,",,,,,,,"13.00",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-07",,,,,,,"19",",N","15",",N",,,,,,,,,,,,,,,,,,,,,"2.72",",,N,02,",,,,,,,"13.58",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-08",,,,,,,"16",",N","10",",N",,,,,,,,,,,,,,,,,,,,,"2.62",",,N,01,",,,,,,,"6.82",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-09",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"9.17",",,N,11,",,,,,,,"13.29",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-10",,,,,,,"15",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"0.50",",,N,14,+",,,,,,,"2.39",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-11",,,,,,,"4",",N","0",",N",,,"0","4,N",,,,,,,,,,,,,,,"0.0","4,,N,30,+","0.07",",,N,23,",,,,,,,"0.17",",,,N","0.0","4,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2017-12",,,,,,,"5",",N","1",",N",,,"0","5,N",,,,,,,,,,,,,,,"0.0","5,,N,31,+","0.54",",,N,09,",,,,,,,"0.62",",,,N","0.0","5,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-01",,,,,,,"8",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"1.13",",,N,03,",,,,,,,"2.78",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-02",,,,,,,"2",",N","1",",N",,,"0","2,N",,,,,,,,,,,,,,,"0.0","2,,N,28,+","0.47",",,N,05,",,,,,,,"0.50",",,,N","0.0","2,,,N",,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-03",,,,,,,"7","2,N","3","2,N",,,,,,,,,,,,,,,,,,,,,"1.91","2,,N,21,",,,,,,,"2.86","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-04",,,,,,,"9",",N","7",",N",,,,,,,,,,,,,,,,,,,,,"1.52",",,N,24,",,,,,,,"4.80",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-05",,,,,,,"20",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"1.79",",,N,17,",,,,,,,"9.69",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-06",,,,,,,"21",",N","16",",N",,,,,,,,,,,,,,,,,,,,,"1.41",",,N,22,",,,,,,,"8.88",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-07",,,,,,,"18",",N","14",",N",,,,,,,,,,,,,,,,,,,,,"2.30",",,N,23,",,,,,,,"9.51",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-08",,,,,,,"20",",N","12",",N",,,,,,,,,,,,,,,,,,,,,"1.84",",,N,20,",,,,,,,"7.69",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-09",,,,,,,"12",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.28",",,N,10,",,,,,,,"6.26",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-10",,,,,,,"11",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.03",",,N,09,",,,,,,,"2.35",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-11",,,,,,,"6",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.24",",,N,27,",,,,,,,"0.68",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0026","ORLANDO 4.8 NNW, FL US","28.5722484588623","-81.3958358764648","30.2","2018-12",,,,,,,"7",",N","6",",N",,,,,,,,,,,,,,,,,,,,,"3.40",",,N,21,",,,,,,,"7.40",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2018-09",,,,,,,"9","1,N","8","1,N",,,,,,,,,,,,,,,,,,,,,"1.24","1,,N,11,",,,,,,,"4.28","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2018-11",,,,,,,"7",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.65",",,N,05,",,,,,,,"1.63",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0048","UNION PARK 3.5 SE, FL US","28.529918","-81.19339","27.1","2018-12",,,,,,,"6",",N","4",",N",,,,,,,,,,,,,,,,,,,,,"3.31",",,N,21,",,,,,,,"5.61",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-02",,,,,,,"6","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"2.14","3,,N,16,",,,,,,,"3.30","3,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-03",,,,,,,"8","2,N","6","2,N",,,,,,,,,,,,,,,,,,,,,"2.22","2,,N,25,",,,,,,,"3.56","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-04",,,,,,,"7","3,N","4","3,N",,,,,,,,,,,,,,,,,,,,,"0.27","3,,N,03,",,,,,,,"0.73","3,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-05",,,,,,,"9","4,N","4","4,N",,,,,,,,,,,,,,,,,,,,,"2.43","4,,N,03,",,,,,,,"6.65","4,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-06",,,,,,,"15","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"2.30","2,,N,19,",,,,,,,"8.10","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-07",,,,,,,"16","2,N","12","2,N",,,,,,,,,,,,,,,,,,,,,"1.15","2,,N,30,",,,,,,,"5.49","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-08",,,,,,,"16","1,N","10","1,N",,,,,,,,,,,,,,,,,,,,,"1.30","1,,N,11,",,,,,,,"4.70","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-09",,,,,,,"15","4,N","13","4,N",,,,,,,,,,,,,,,,,,,,,"1.86","4,,N,14,",,,,,,,"9.77","4,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2016-10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"4.50","5,a,,",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2017-04",,,,,,,"2","2,N","1","2,N",,,,,,,,,,,,,,,,,,,,,"0.28","2,,N,24,",,,,,,,"0.29","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2017-06",,,,,,,"21","3,N","14","3,N",,,,,,,,,,,,,,,,,,,,,"3.27","3,,N,09,",,,,,,,"12.58","3,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2017-07",,,,,,,"16","2,N","12","2,N",,,,,,,,,,,,,,,,,,,,,"1.00","2,,N,21,",,,,,,,"6.07","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2017-08",,,,,,,"13","2,N","8","2,N",,,,,,,,,,,,,,,,,,,,,"1.68","2,,N,27,",,,,,,,"3.63","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-01",,,,,,,"7",",N","3",",N",,,,,,,,,,,,,,,,,,,,,"0.51",",,N,29,",,,,,,,"1.64",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-04",,,,,,,"7","5,N","3","5,N",,,,,,,,,,,,,,,,,,,,,"1.60","5,,N,11,",,,,,,,"3.48","5,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-06",,,,,,,"20","2,N","15","2,N",,,,,,,,,,,,,,,,,,,,,"1.18","2,,N,08,",,,,,,,"7.00","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-07",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"10.07","2,a,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-08",,,,,,,"18","2,N","10","2,N",,,,,,,,,,,,,,,,,,,,,"0.81","2,,N,22,",,,,,,,"4.09","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-10",,,,,,,"7","5,N","4","5,N",,,,,,,,,,,,,,,,,,,,,"0.60","5,,N,09,",,,,,,,"1.43","5,,,N",,,,,,,,,,,,,,,,
"US1FLOR0032","BUENA VENTURA LAKES 11.0 E, FL US","28.3661327362061","-81.1755142211914","21.0","2018-12",,,,,,,"6","4,N","5","4,N",,,,,,,,,,,,,,,,,,,,,"1.22","4,,N,21,",,,,,,,"3.81","4,,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2017-09",,,,,,,"8","1,N","6","1,N",,,,,,,,,,,,,,,,,,,,,"11.20","1,,N,11,",,,,,,,"15.65","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2017-10",,,,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"0.70",",,N,14,",,,,,,,"3.35",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2017-11",,,,,,,"4",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.15",",,N,23,",,,,,,,"0.35",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2017-12",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.50",",,N,09,",,,,,,,"0.55",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-01",,,,,,,"9",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"1.10",",,N,29,",,,,,,,"2.90",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-02",,,,,,,"2",",N","1",",N",,,,,,,,,,,,,,,,,,,,,"0.40",",,N,05,",,,,,,,"0.45",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-03",,,,,,,"4","2,N","3","2,N",,,,,,,,,,,,,,,,,,,,,"1.50","2,,N,21,",,,,,,,"2.80","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-05",,,,,,,"18",",N","15",",N",,,,,,,,,,,,,,,,,,,,,"2.10",",,N,20,",,,,,,,"10.37",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-06",,,,,,,"14",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"0.80",",,N,29,+",,,,,,,"3.70",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-08",,,,,,,"13",",N","11",",N",,,,,,,,,,,,,,,,,,,,,"2.68",",,N,02,",,,,,,,"8.37",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-09",,,,,,,"9",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"3.10",",,N,10,",,,,,,,"8.72",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0043","APOPKA 3.5 ESE, FL US","28.66696","-81.460861","32.6","2018-10",,,,,,,"3","2,N","1","2,N",,,,,,,,,,,,,,,,,,,,,"0.56","2,,N,09,",,,,,,,"0.65","2,,,N",,,,,,,,,,,,,,,,
"US1FLOR0020","WINTER GARDEN 6.1 SW, FL US","28.4952392578125","-81.6498489379883","40.8","2016-01",,,,,,,"10","3,N","7","3,N",,,,,,,,,,,,,,,,,,,,,"1.89","3,,N,27,",,,,,,,"7.15",",a,,N",,,,,,,,,,,,,,,,
"US1FLOR0020","WINTER GARDEN 6.1 SW, FL US","28.4952392578125","-81.6498489379883","40.8","2016-02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.65","2,a,,",,,,,,,,,,,,,,,,
"US1FLOR0020","WINTER GARDEN 6.1 SW, FL US","28.4952392578125","-81.6498489379883","40.8","2016-04",,,,,,,"7","1,N","5","1,N",,,,,,,,,,,,,,,,,,,,,"1.07","1,,N,14,",,,,,,,"2.39","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0020","WINTER GARDEN 6.1 SW, FL US","28.4952392578125","-81.6498489379883","40.8","2016-05",,,,,,,"9",",N","8",",N",,,,,,,,,,,,,,,,,,,,,"2.52",",,N,18,",,,,,,,"5.69",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0020","WINTER GARDEN 6.1 SW, FL US","28.4952392578125","-81.6498489379883","40.8","2016-06",,,,,,,"14",",N","9",",N",,,,,,,,,,,,,,,,,,,,,"2.44",",,N,07,",,,,,,,"5.73",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0020","WINTER GARDEN 6.1 SW, FL US","28.4952392578125","-81.6498489379883","40.8","2016-12",,,,,,,"5","1,N","2","1,N",,,,,,,,,,,,,,,,,,,,,"0.86","1,,N,07,",,,,,,,"1.27","1,,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-01",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"5.89","2,a,,",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.83",",a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06",,,,,,,"12","3,","8","3,",,,,,,,,,,,,,,,,,,,,,"1.65","3,,,07,",,,,,,,"5.92","3,,,",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09",,,,,,,"19","3,N","15","3,N",,,,,,,,,,,,,,,,,,,,,"1.14","3,,N,16,",,,,,,,"6.46","1,a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10",,,,,,,"12","5,","4","5,",,,,,,,,,,,,,,,,,,,,,"2.37","5,,,07,",,,,,,,"4.92","2,a,,",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.13",",a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-12",,,,,,,"9",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.59",",,N,07,",,,,,,,"0.81",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-01",,,,,,,"12",",N","5",",N",,,,,,,,,,,,,,,,,,,,,"0.98",",,N,23,",,,,,,,"3.01",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-02",,,,,,,"6",",N","2",",N",,,,,,,,,,,,,,,,,,,,,"0.96",",,N,23,",,,,,,,"1.49",",,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"0.07","5,a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1.95",",a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.56","4,a,,",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-08",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"8.88","5,a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-09",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"13.12",",a,,N",,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2017-10",,,,,,,"11","4,N","9","4,N",,,,,,,,,,,,,,,,,,,,,"0.72","4,,N,02,",,,,,,,"3.82",",a,,N",,,,,,,,,,,,,,,,
