"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT10","WT10_ATTRIBUTES"
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-09",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-10",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-13",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-14",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-15",,,,,,,,,"0.88",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-16",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-17",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-19",,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-20",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-27",,,,,,,,,"0.13",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-06-29",,,,,,,,,"1.17",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-04",,,"    5",",,N","2.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-05",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-06",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-09",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-10",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-12",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-13",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-14",,,,,,,,,"0.56",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-07-15",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-07",,,"   23",",,N","8.50",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-08",,,,,,,,,"0.27",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-09",,,,,,,,,"1.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-10",,,,,,,,,"0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-11",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-12",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-13",,,,,,,,,"0.09",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-14",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-15",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-16",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-17",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-18",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-19",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-20",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-21",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-22",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-24",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-25",,,,,,,,,"0.57",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-26",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-27",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-28",,,,,,,,,"0.18",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-29",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-30",,,,,,,,,"1.27",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-08-31",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-01",,,,,,,,,"1.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-02",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-03",,,,,,,,,"0.33",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-04",,,,,,,,,"0.11",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-05",,,,,,,,,"1.08",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-06",,,,,,,,,"0.32",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-07",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-08",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-11",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-12",,,,,,,,,"0.43",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-13",,,,,,,,,"0.07",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-14",,,,,,,,,"0.53",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-15",,,,,,,,,"0.24",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-16",,,,,,,,,"1.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-17",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-18",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-19",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-20",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-22",,,"    2",",,N","0.10",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-23",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-24",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-25",,,,,,,,,"0.14",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-27",,,,,,,,,"0.20",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-28",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-29",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-09-30",,,,,,,,,"0.19",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-01",,,,,,,,,"1.12",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-02",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-03",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-04",,,,,,,,,"0.03",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-05",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-06",,,,,,,,,"0.22",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-07",,,,,,,,,"2.37",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-08",,,,,,,,,"0.69",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-09",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-10",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-11",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-12",,,,,,,,,"0.05",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-13",,,,,,,,,"0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-14",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-17",,,"    3",",,N","0.29",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-19",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-20",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-21",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-22",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-23",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-24",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-25",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-26",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-27",,,,,,,,,"0.02",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-28",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-10-30",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-05",,,"    5",",,N","0.06",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-06",,,,,,,,,"0.04",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-07",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-08",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-09",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-10",,,,,,,,,"0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-14",,,"    4",",,N","0.01",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-15",,,,,,,,,"0.00",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-16",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-17",,,,,,,,,"0.00","T,,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"US1FLOR0031","UNION PARK 3.8 ESE, FL US","28.543139","-81.17853","19.2","2016-11-18",,,,,,,,,"0.00",",,N","0.0",",,N",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
