Date,Security,Ticker,McapRank,TurnRank,VolatilityRank,PriceRank,LitVol('000),OrderVol('000),Hidden,TradesForHidden,HiddenVol('000),TradeVolForHidden('000),Cancels,LitTrades,OddLots,TradesForOddLots,OddLotVol('000),TradeVolForOddLots('000)
20240328,Stock,LPLA,10.0,3.0,2.0,10.0,85.043,13714.717999999999,1921.0,5370.0,48.889,133.932,129287.0,3438.0,4898.0,5354.0,79.159,133.54299999999998
20240328,Stock,LPRO,6.0,4.0,7.0,4.0,299.99800000000005,6285.067000000001,834.0,4428.0,66.354,366.352,46760.0,3591.0,2352.0,4425.0,67.315,366.052
20240328,Stock,LPSN,3.0,10.0,9.0,1.0,1315.3969999999997,22450.317000000003,1112.0,6890.0,291.29400000000004,1606.6909999999998,64704.0,5761.0,1366.0,6869.0,40.336,1604.321
20240328,Stock,LPTH,2.0,1.0,7.0,2.0,7.308,186.987,7.0,55.0,0.07400000000000001,7.382,649.0,48.0,35.0,55.0,0.8089999999999999,7.382
20240328,Stock,LPTV,2.0,2.0,10.0,1.0,28.325,926.191,115.0,346.0,7.31,35.635,2487.0,211.0,175.0,313.0,6.302999999999999,33.684
20240328,Stock,LPTX,3.0,6.0,10.0,2.0,64.792,1137.49,164.0,620.0,8.019,72.811,8037.0,455.0,399.0,619.0,12.509,72.798
20240328,Stock,LPX,9.0,8.0,4.0,9.0,272.18499999999995,17016.239,2939.0,12149.0,145.481,417.666,148985.0,9159.0,10087.0,12095.0,170.37,416.906
20240328,Stock,LQDA,6.0,10.0,7.0,5.0,429.333,12482.685,2679.0,8857.0,233.18599999999998,662.519,100061.0,6169.0,5818.0,8848.0,158.188,659.634
20240328,Stock,LQDT,5.0,4.0,4.0,6.0,28.871,5799.513,352.0,1107.0,9.727000000000002,38.598,50227.0,754.0,924.0,1106.0,15.15,38.498000000000005
20240328,Stock,LQR,1.0,8.0,7.0,2.0,17.509,492.925,74.0,220.0,6.154000000000001,23.662999999999997,1566.0,146.0,107.0,220.0,4.021,23.662999999999997
20240328,Stock,LRCX,10.0,4.0,2.0,10.0,134.709,52646.834,5808.0,14711.0,99.62,234.32899999999998,568815.0,8849.0,14025.0,14657.0,161.35100000000003,233.791
20240328,Stock,LRHC,2.0,2.0,9.0,2.0,2.094,165.96699999999998,8.0,40.0,0.464,2.558,588.0,32.0,23.0,40.0,0.558,2.558
20240328,Stock,LRMR,5.0,6.0,8.0,4.0,188.38199999999998,7002.629000000001,670.0,3161.0,31.711,220.093,51459.0,2474.0,2085.0,3144.0,51.767999999999994,219.48499999999999
20240328,Stock,LRN,8.0,8.0,3.0,8.0,125.70600000000002,12065.763,1466.0,5443.0,54.378,180.084,103930.0,3975.0,4616.0,5441.0,79.918,179.88400000000001
20240328,Stock,LSAK,4.0,1.0,1.0,3.0,0.885,30.220000000000006,3.0,25.0,0.125,1.01,239.0,22.0,20.0,25.0,0.382,1.01
20240328,Stock,LSBK,3.0,1.0,1.0,5.0,0.438,23.791,3.0,15.0,0.003,0.44099999999999995,269.0,12.0,11.0,15.0,0.030000000000000002,0.44099999999999995
20240328,Stock,LSCC,9.0,7.0,4.0,9.0,288.272,38149.301999999996,2702.0,11712.0,94.097,382.369,282421.0,9003.0,10066.0,11696.0,182.24599999999998,381.66200000000003
20240328,Stock,LSDI,1.0,8.0,9.0,2.0,3.023999999999999,87.268,19.0,60.0,1.487,4.511,562.0,41.0,38.0,60.0,1.161,4.511
20240328,Stock,LSEA,5.0,8.0,6.0,5.0,112.87700000000001,6743.503000000001,300.0,2818.0,12.244,125.12100000000001,56909.0,2503.0,2270.0,2803.0,53.102000000000004,124.50300000000001
20240328,Stock,LSF,2.0,9.0,9.0,2.0,73.96900000000001,2219.804,90.0,549.0,13.208999999999996,87.17800000000001,8529.0,412.0,153.0,500.0,4.927,80.35600000000001
20240328,Stock,LSTA,2.0,2.0,8.0,3.0,3.5129999999999995,64.926,9.0,28.0,0.591,4.104,480.0,19.0,13.0,28.0,0.47,4.104
20240328,Stock,LSTR,9.0,8.0,3.0,10.0,90.301,15931.837999999998,1942.0,5717.0,62.017,152.31799999999998,151840.0,3771.0,5177.0,5706.0,89.98299999999999,149.975
20240328,Stock,LSXMA,8.0,8.0,2.0,7.0,495.02799999999996,36579.265,920.0,6791.0,71.401,566.4290000000001,250394.0,5855.0,3613.0,6775.0,93.511,565.115
20240328,Stock,LSXMB,4.0,1.0,6.0,7.0,0.0,2318.297,0.0,0.0,0.0,0.0,8617.0,0.0,0.0,0.0,0.0,0.0
20240328,Stock,LSXMK,9.0,6.0,2.0,7.0,674.425,47042.966,2054.0,10448.0,130.863,805.288,242366.0,8384.0,6056.0,10438.0,150.52200000000002,804.566
20240328,Stock,LTBR,2.0,8.0,8.0,3.0,53.621,447.24,242.0,394.0,24.044,77.66499999999999,2740.0,152.0,188.0,392.0,5.136,77.46499999999999
20240328,Stock,LTH,8.0,3.0,4.0,6.0,249.418,8706.393,1470.0,5556.0,75.247,324.665,61874.0,4084.0,3798.0,5554.0,91.572,324.484
20240328,Stock,LTRN,3.0,10.0,10.0,4.0,122.73,2596.4320000000002,423.0,1534.0,18.661,141.391,15143.0,1111.0,1084.0,1534.0,21.567999999999998,141.391
20240328,Stock,LTRX,3.0,5.0,6.0,3.0,62.135,2425.777,213.0,1205.0,15.213,77.348,15755.0,978.0,735.0,1191.0,21.911,76.13000000000001
20240328,Stock,LTRY,1.0,5.0,10.0,2.0,4.7620000000000005,167.50600000000003,29.0,76.0,0.745,5.507,1441.0,47.0,49.0,76.0,1.32,5.507
20240328,Stock,LUCD,2.0,9.0,10.0,1.0,243.48500000000004,2164.9440000000004,494.0,1274.0,90.86700000000002,334.352,5596.0,770.0,319.0,1259.0,9.824,333.21799999999996
20240328,Stock,LUCY,1.0,6.0,8.0,1.0,20.967,560.7099999999999,21.0,181.0,5.078,26.045,1420.0,160.0,41.0,181.0,1.2320000000000002,26.045
20240328,Stock,LULU,10.0,8.0,2.0,10.0,501.958,16131.002,9372.0,25538.0,301.862,803.82,220746.0,16146.0,22344.0,25514.0,405.996,803.524
20240328,Stock,LUMN,7.0,6.0,7.0,2.0,2306.306,220044.97000000003,2900.0,6983.0,714.2650000000001,3020.5709999999995,78267.0,4074.0,2224.0,6928.0,54.505,2990.2149999999997
20240328,Stock,LUMO,2.0,2.0,8.0,3.0,4.64,269.73799999999994,24.0,58.0,1.4729999999999999,6.1129999999999995,1449.0,34.0,30.0,58.0,0.747,6.1129999999999995
20240328,Stock,LUNA,3.0,7.0,7.0,3.0,154.398,2853.709,376.0,2433.0,21.470000000000002,175.86800000000002,17996.0,2041.0,1594.0,2416.0,45.664,174.842
20240328,Stock,LUNG,5.0,9.0,6.0,4.0,99.919,6236.396000000001,505.0,2105.0,32.077,131.99599999999998,47417.0,1597.0,1420.0,2102.0,39.775,131.89399999999998
20240328,Stock,LUNR,5.0,10.0,10.0,4.0,2353.332,59087.935,3333.0,18120.0,325.01300000000003,2678.3450000000003,180039.0,14712.0,9677.0,18045.0,221.226,2671.9120000000003
20240328,Stock,LUV,10.0,9.0,3.0,7.0,2110.1130000000003,110544.53799999999,5641.0,30808.0,626.841,2736.954,382384.0,25103.0,17089.0,30735.0,386.79100000000005,2729.532
20240328,Stock,LUXH,2.0,10.0,10.0,2.0,569.211,5121.034,559.0,2428.0,107.863,677.0740000000001,19768.0,1869.0,1025.0,2422.0,29.451,676.0160000000001
20240328,Stock,LVLU,3.0,1.0,9.0,2.0,2.8789999999999996,133.377,7.0,47.0,0.311,3.19,1037.0,40.0,34.0,47.0,1.312,3.19
20240328,Stock,LVO,4.0,5.0,7.0,2.0,98.87899999999999,2637.5119999999997,208.0,1113.0,24.542,123.42100000000002,11785.0,893.0,448.0,1101.0,16.258,123.364
20240328,Stock,LVS,10.0,5.0,2.0,8.0,1150.16,65539.71200000001,3084.0,22956.0,164.216,1314.3759999999997,335138.0,19842.0,15629.0,22923.0,362.61699999999996,1312.3929999999998
20240328,Stock,LVWR,7.0,1.0,6.0,4.0,1.688,162.96699999999998,72.0,117.0,1.7609999999999997,3.4490000000000003,1325.0,45.0,103.0,117.0,1.593,3.4490000000000003
20240328,Stock,LW,9.0,7.0,2.0,9.0,412.526,32071.773999999998,2885.0,13968.0,135.60999999999999,548.1360000000001,273040.0,11065.0,11296.0,13950.0,227.218,547.056
20240328,Stock,LWAY,4.0,9.0,9.0,6.0,78.62800000000001,3239.8320000000003,569.0,1600.0,27.604000000000003,106.23199999999999,19299.0,1029.0,1078.0,1597.0,23.404,106.09599999999999
20240328,Stock,LWLG,5.0,5.0,7.0,3.0,221.232,7526.466,457.0,2340.0,27.706000000000003,248.938,42287.0,1876.0,1147.0,2333.0,29.891,246.918
20240328,Stock,LXEO,5.0,3.0,8.0,6.0,25.393,917.134,405.0,927.0,11.407,36.8,10215.0,521.0,766.0,926.0,16.157,36.731
20240328,Stock,LXRX,5.0,10.0,9.0,2.0,2276.023,55078.37,1506.0,8570.0,417.83199999999994,2693.8549999999996,95265.0,7040.0,1414.0,8535.0,47.708999999999996,2688.042
20240328,Stock,LXU,6.0,7.0,6.0,4.0,349.45799999999997,9998.091999999999,1264.0,6139.0,46.944,396.402,74938.0,4854.0,3970.0,6118.0,96.329,394.837
20240328,Stock,LYEL,5.0,4.0,8.0,2.0,327.49600000000004,7412.360000000001,1169.0,3138.0,107.045,434.541,30709.0,1953.0,1382.0,3114.0,43.757,432.004
20240328,Stock,LYFT,9.0,9.0,7.0,6.0,2997.1469999999995,187647.64300000004,5709.0,31072.0,553.16,3550.3070000000002,550393.0,25277.0,12417.0,30943.0,345.51700000000005,3541.3700000000003
20240328,Stock,LYRA,5.0,9.0,8.0,4.0,161.13899999999998,6355.115,941.0,2915.0,45.952,207.091,42097.0,1973.0,1975.0,2914.0,52.665000000000006,207.08999999999997
20240328,Stock,LYTS,5.0,2.0,2.0,5.0,27.683,3420.1639999999998,152.0,934.0,3.86,31.543,27353.0,780.0,790.0,932.0,16.092,31.531
20240328,Stock,LYV,10.0,5.0,2.0,9.0,491.424,29400.973999999995,3530.0,15572.0,138.922,630.346,221667.0,12031.0,12570.0,15559.0,269.57200000000006,628.6959999999999
20240328,Stock,LZ,7.0,4.0,4.0,5.0,274.475,10745.401,1994.0,6838.0,76.336,350.81100000000004,76915.0,4825.0,5065.0,6819.0,88.095,350.237
20240328,Stock,LZB,7.0,7.0,4.0,7.0,139.989,8381.526,635.0,4103.0,23.607,163.596,72293.0,3460.0,3315.0,4095.0,71.851,162.984
20240328,Stock,M,8.0,10.0,5.0,6.0,2121.25,93502.772,4358.0,24465.0,504.111,2625.361,382570.0,20088.0,10102.0,24430.0,267.649,2620.8329999999996
20240328,Stock,MA,10.0,2.0,1.0,10.0,491.54799999999994,31880.326,9167.0,27215.0,266.644,758.1920000000001,396182.0,18031.0,24232.0,27189.0,405.015,756.4810000000001
20240328,Stock,MACK,4.0,10.0,1.0,5.0,86.60199999999999,3842.501,138.0,1425.0,11.703999999999999,98.306,22948.0,1283.0,960.0,1421.0,22.197,98.09500000000001
20240328,Stock,MAIA,2.0,9.0,9.0,2.0,143.44100000000003,2280.443,344.0,822.0,15.638,159.07899999999995,8893.0,405.0,379.0,745.0,7.4879999999999995,140.27599999999998
20240328,Stock,MAMA,4.0,5.0,5.0,3.0,48.586,1666.407,168.0,808.0,22.218000000000004,70.804,11268.0,640.0,482.0,808.0,15.909999999999998,70.804
20240328,Stock,MAN,8.0,7.0,2.0,9.0,169.493,12601.743999999999,1538.0,6483.0,56.285,225.77799999999996,118734.0,4917.0,5496.0,6455.0,118.73,225.473
20240328,Stock,MANH,9.0,5.0,3.0,10.0,67.861,10687.587000000001,2449.0,5678.0,62.373999999999995,130.235,109330.0,3222.0,5248.0,5660.0,77.17699999999999,129.547
20240328,Stock,MAPS,3.0,6.0,8.0,2.0,192.93900000000002,1899.7079999999999,381.0,1780.0,41.416,234.355,6282.0,1329.0,723.0,1708.0,22.567999999999998,227.669
20240328,Stock,MAQC,2.0,1.0,1.0,5.0,0.0,57.801,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0
20240328,Stock,MAR,10.0,3.0,1.0,10.0,244.112,36028.206999999995,3628.0,13639.0,107.897,352.00899999999996,431347.0,9998.0,12346.0,13626.0,202.91899999999998,351.55699999999996
20240328,Stock,MARA,9.0,10.0,9.0,6.0,27699.375000000004,1027255.9919999999,25988.0,254773.0,4243.842,31943.217,4345539.0,227780.0,116933.0,253710.0,3137.527,31843.935
20240328,Stock,MAS,9.0,6.0,1.0,9.0,492.14099999999996,46950.745,2772.0,16832.0,115.35999999999999,607.501,389910.0,14043.0,13947.0,16812.0,266.344,607.22
20240328,Stock,MASI,9.0,8.0,5.0,10.0,148.817,16338.003999999999,3590.0,9543.0,122.76,271.57699999999994,153864.0,5948.0,8434.0,9538.0,134.962,271.44699999999995
20240328,Stock,MASS,4.0,7.0,7.0,4.0,130.31199999999998,5546.207999999999,505.0,2040.0,32.331,162.643,40524.0,1528.0,1220.0,2033.0,34.531,162.038
20240328,Stock,MAT,9.0,4.0,1.0,6.0,606.376,23356.015000000003,2049.0,9030.0,119.421,725.797,95698.0,6974.0,5134.0,9013.0,116.354,724.6990000000001
20240328,Stock,MATV,6.0,7.0,7.0,6.0,157.994,10113.993,1172.0,5370.0,36.218999999999994,194.21300000000002,86846.0,4196.0,4413.0,5368.0,86.25200000000001,194.077
20240328,Stock,MATW,6.0,7.0,6.0,7.0,114.11,5945.442,789.0,2932.0,41.754,155.86400000000003,51301.0,2132.0,2235.0,2920.0,45.235,155.62000000000003
20240328,Stock,MATX,8.0,6.0,3.0,9.0,55.137,5761.282999999999,1191.0,3614.0,35.938,91.075,54951.0,2416.0,3356.0,3607.0,52.21,90.67099999999999
20240328,Stock,MAX,6.0,9.0,7.0,6.0,172.81399999999996,6727.990999999999,1179.0,4678.0,69.655,242.469,55126.0,3493.0,3462.0,4665.0,78.808,241.719
20240328,Stock,MAYS,3.0,1.0,5.0,8.0,0.001,7.005,2.0,3.0,0.002,0.003,65.0,1.0,3.0,3.0,0.003,0.003
20240328,Stock,MBC,7.0,6.0,4.0,6.0,289.868,19140.513,628.0,6455.0,39.916000000000004,329.784,144800.0,5817.0,4594.0,6444.0,98.32800000000002,329.236
20240328,Stock,MBCN,4.0,1.0,8.0,6.0,0.9159999999999999,170.52300000000002,68.0,99.0,2.1390000000000002,3.0549999999999997,1843.0,27.0,80.0,95.0,1.397,2.98
20240328,Stock,MBI,5.0,6.0,6.0,4.0,153.58499999999998,5224.486,337.0,2583.0,17.162,170.74699999999999,36587.0,2244.0,1735.0,2581.0,45.513,170.72199999999998
20240328,Stock,MBIN,7.0,3.0,2.0,8.0,48.003,3016.4249999999997,455.0,1701.0,20.472,68.475,29424.0,1246.0,1411.0,1701.0,30.479,68.475
20240328,Stock,MBIO,1.0,5.0,10.0,1.0,5.381,325.33,18.0,64.0,3.468,8.849,1321.0,46.0,29.0,64.0,0.582,8.849
20240328,Stock,MBLY,8.0,10.0,7.0,7.0,804.7719999999999,64722.241,5805.0,18116.0,451.61500000000007,1256.387,317352.0,12297.0,11425.0,18100.0,341.222,1252.6619999999998
20240328,Stock,MBOT,1.0,9.0,9.0,2.0,54.40599999999999,763.728,61.0,367.0,6.932,61.33800000000001,2782.0,302.0,198.0,363.0,6.518000000000001,60.94500000000001
20240328,Stock,MBRX,1.0,10.0,10.0,4.0,19.729999999999997,847.2690000000001,91.0,433.0,5.518999999999999,25.249,7799.0,341.0,318.0,432.0,6.658,25.244
20240328,Stock,MBUU,6.0,7.0,4.0,8.0,101.96300000000002,4600.029,803.0,2894.0,29.918999999999997,131.882,38227.0,2088.0,2356.0,2891.0,47.557,131.78
20240328,Stock,MBWM,6.0,6.0,5.0,7.0,19.929999999999996,2305.019,436.0,1074.0,9.769,29.698999999999998,23850.0,636.0,957.0,1071.0,12.412000000000003,29.592
20240328,Stock,MC,8.0,5.0,3.0,8.0,134.63600000000002,14247.125999999998,1303.0,5894.0,47.668,182.30400000000003,125843.0,4589.0,4985.0,5890.0,82.79599999999999,182.18100000000004
20240328,Stock,MCAC,3.0,1.0,1.0,5.0,0.4,46.965,1.0,4.0,0.3,0.7,84.0,3.0,0.0,4.0,0.0,0.7
20240328,Stock,MCAF,2.0,1.0,10.0,5.0,0.386,55.25,50.0,64.0,0.322,0.708,556.0,14.0,64.0,64.0,0.708,0.708
20240328,Stock,MCAG,2.0,1.0,1.0,5.0,0.0,4.392,0.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0
20240328,Stock,MCB,5.0,9.0,4.0,7.0,26.981,2718.997,497.0,1195.0,16.084,43.065,20097.0,697.0,1016.0,1194.0,17.121,43.06400000000001
20240328,Stock,MCBC,5.0,2.0,2.0,4.0,18.603,1031.4619999999998,93.0,554.0,4.104,22.707,10497.0,461.0,465.0,554.0,13.423,22.707
20240328,Stock,MCBS,6.0,2.0,5.0,7.0,11.395,1083.796,104.0,368.0,2.476,13.870999999999999,12922.0,264.0,312.0,368.0,5.95,13.870999999999999
20240328,Stock,MCD,10.0,4.0,1.0,10.0,773.925,40140.651000000005,7299.0,28860.0,337.03799999999995,1110.963,433231.0,21534.0,23558.0,28830.0,484.38,1109.368
20240328,Stock,MCFT,5.0,6.0,4.0,6.0,46.971000000000004,5403.568,417.0,1808.0,9.671,56.641999999999996,45760.0,1389.0,1592.0,1806.0,27.798000000000002,56.623
20240328,Stock,MCHP,10.0,6.0,3.0,9.0,1057.53,151387.834,5621.0,31551.0,300.89,1358.4199999999998,1324834.0,25923.0,24973.0,31540.0,573.9399999999999,1357.5739999999998
20240328,Stock,MCHX,2.0,1.0,4.0,2.0,3.3970000000000002,112.853,5.0,44.0,0.064,3.461,735.0,39.0,21.0,44.0,0.512,3.461
20240328,Stock,MCK,10.0,5.0,1.0,10.0,106.914,19399.474000000002,3728.0,8100.0,82.778,189.69199999999998,201091.0,4364.0,7376.0,8092.0,105.213,189.51
20240328,Stock,MCO,10.0,3.0,1.0,10.0,121.312,12098.65,3437.0,9218.0,81.795,203.107,130884.0,5769.0,8556.0,9205.0,121.14400000000002,202.923
20240328,Stock,MCRB,3.0,9.0,7.0,1.0,495.01399999999995,18679.788,888.0,3446.0,167.12100000000004,662.135,41708.0,2502.0,815.0,3379.0,25.614,652.8629999999999
20240328,Stock,MCRI,7.0,4.0,2.0,9.0,25.564000000000004,3001.0080000000003,637.0,1718.0,13.519999999999998,39.083999999999996,27656.0,1073.0,1580.0,1710.0,24.194000000000006,38.858
20240328,Stock,MCS,5.0,8.0,2.0,5.0,143.405,4435.099999999999,342.0,2852.0,24.049,167.454,36419.0,2496.0,1973.0,2838.0,40.698,167.02599999999998
20240328,Stock,MCVT,1.0,1.0,8.0,2.0,0.063,24.879000000000005,8.0,12.0,0.372,0.43500000000000005,144.0,4.0,11.0,12.0,0.23500000000000001,0.43500000000000005
20240328,Stock,MCW,7.0,3.0,6.0,4.0,501.5729999999999,16033.352999999997,1288.0,7109.0,112.835,614.408,89504.0,5788.0,3394.0,7075.0,97.029,613.5559999999999
20240328,Stock,MCY,8.0,4.0,6.0,8.0,63.82299999999999,4790.476,785.0,2827.0,22.054000000000002,85.877,38806.0,2035.0,2516.0,2818.0,49.447,85.452
20240328,Stock,MD,6.0,6.0,6.0,4.0,220.58100000000002,12211.532,951.0,5054.0,44.674,265.255,92793.0,4100.0,3771.0,5051.0,81.785,265.166
20240328,Stock,MDAI,2.0,10.0,9.0,2.0,185.87099999999998,6620.656999999999,288.0,1227.0,24.871,210.742,25698.0,939.0,466.0,1227.0,11.776999999999997,210.742
20240328,Stock,MDB,10.0,8.0,4.0,10.0,212.357,16488.25,5567.0,15382.0,168.70899999999997,381.066,182463.0,9802.0,13982.0,15367.0,219.00699999999998,380.064
20240328,Stock,MDBH,2.0,2.0,8.0,4.0,3.369,52.206,12.0,45.0,1.433,4.802,380.0,33.0,24.0,45.0,0.781,4.802
20240328,Stock,MDC,8.0,9.0,1.0,8.0,813.0070000000001,12370.805,715.0,5862.0,36.263000000000005,849.27,39657.0,5097.0,3865.0,5812.0,70.348,845.311
20240328,Stock,MDGL,8.0,9.0,6.0,10.0,116.35700000000001,20804.559999999998,2885.0,7154.0,87.95,204.307,181480.0,4263.0,6510.0,7143.0,108.245,202.99699999999999
20240328,Stock,MDIA,1.0,2.0,10.0,1.0,16.904,156.515,32.0,94.0,6.829999999999999,23.733999999999998,981.0,62.0,48.0,94.0,0.8230000000000001,23.733999999999998
20240328,Stock,MDLZ,10.0,6.0,1.0,9.0,3267.324,104021.30899999998,8485.0,54047.0,641.9680000000001,3909.292,779588.0,45545.0,30247.0,54029.0,744.427,3907.391
20240328,Stock,MDU,8.0,9.0,4.0,7.0,1302.629,36813.298,3366.0,20174.0,257.35400000000004,1559.983,236969.0,16663.0,11238.0,20025.0,258.627,1554.006
20240328,Stock,MDXG,6.0,5.0,5.0,4.0,257.017,7618.450000000001,2269.0,5745.0,60.504,317.521,43999.0,3470.0,4230.0,5739.0,80.31099999999999,316.715
20240328,Stock,ME,4.0,9.0,9.0,1.0,773.749,40748.988,575.0,3768.0,172.62199999999996,946.371,36877.0,3188.0,901.0,3763.0,34.367000000000004,945.871
20240328,Stock,MEC,4.0,3.0,7.0,5.0,25.455000000000002,1529.281,131.0,440.0,5.773,31.228,11231.0,308.0,312.0,439.0,5.680000000000001,31.223
20240328,Stock,MED,5.0,10.0,5.0,7.0,121.915,6244.049,1037.0,4593.0,41.599,163.51399999999998,53995.0,3547.0,3857.0,4584.0,79.867,163.088
20240328,Stock,MEDP,9.0,5.0,3.0,10.0,27.322000000000003,2786.267,1462.0,3478.0,32.333,59.654999999999994,37822.0,2009.0,3293.0,3465.0,35.957,58.35099999999999
20240328,Stock,MEDS,1.0,10.0,10.0,4.0,28.379,715.5310000000001,309.0,740.0,23.869000000000007,52.248,7673.0,431.0,486.0,736.0,11.179,51.148
20240328,Stock,MEG,6.0,6.0,6.0,7.0,70.01000000000002,5415.009000000001,562.0,2575.0,17.928,87.938,43566.0,2011.0,2169.0,2572.0,44.031000000000006,87.812
20240328,Stock,MEI,5.0,9.0,6.0,5.0,193.154,7035.191000000001,1169.0,4640.0,59.928,253.08200000000002,48688.0,3423.0,3260.0,4588.0,73.993,248.619
20240328,Stock,MEIP,2.0,2.0,9.0,3.0,4.569999999999999,218.55700000000002,8.0,46.0,0.459,5.029,1497.0,38.0,31.0,46.0,0.7,5.029
20240328,Stock,MELI,10.0,4.0,2.0,10.0,45.042,18685.375,4167.0,8216.0,52.093999999999994,97.136,275971.0,4048.0,8028.0,8215.0,64.245,97.126
20240328,Stock,MERC,6.0,2.0,5.0,4.0,50.843999999999994,3969.1540000000005,199.0,1347.0,6.3309999999999995,57.175,33039.0,1148.0,1074.0,1347.0,21.779000000000003,57.175
20240328,Stock,MESA,2.0,2.0,6.0,1.0,25.948999999999995,1045.881,30.0,306.0,5.349,31.297999999999995,2577.0,276.0,172.0,306.0,4.533,31.297999999999995
20240328,Stock,MET,10.0,3.0,1.0,9.0,1024.0629999999999,99958.478,2408.0,22290.0,121.368,1145.431,737677.0,19862.0,15935.0,22266.0,303.65399999999994,1143.914
20240328,Stock,META,10.0,6.0,3.0,10.0,3860.0719999999997,111942.65699999999,38508.0,131433.0,1848.942,5709.013999999999,1482225.0,92778.0,107253.0,131268.0,2400.0299999999997,5704.045
20240328,Stock,METC,6.0,9.0,6.0,6.0,264.24800000000005,15360.052,754.0,5923.0,58.23899999999999,322.487,114377.0,5145.0,4247.0,5898.0,96.51099999999998,321.927
20240328,Stock,METCB,3.0,2.0,3.0,5.0,4.391,85.973,105.0,131.0,1.871,6.2620000000000005,741.0,26.0,108.0,131.0,1.103,6.2620000000000005
20240328,Stock,MFIN,4.0,2.0,5.0,4.0,20.219,1206.2920000000001,159.0,619.0,3.059,23.278,10569.0,460.0,523.0,619.0,9.141,23.278
20240328,Stock,MG,4.0,2.0,3.0,4.0,19.419,1297.954,107.0,510.0,3.545,22.964000000000002,9309.0,399.0,378.0,506.0,8.813000000000002,22.954
20240328,Stock,MGAM,1.0,9.0,10.0,1.0,148.15500000000003,2263.836,91.0,442.0,58.891999999999996,207.04700000000003,4573.0,351.0,107.0,442.0,2.7239999999999998,207.04700000000003
20240328,Stock,MGEE,8.0,5.0,2.0,9.0,60.337999999999994,6056.865000000001,672.0,2924.0,20.22,80.558,57878.0,2252.0,2578.0,2924.0,43.75900000000001,80.558
20240328,Stock,MGLD,2.0,1.0,8.0,2.0,0.302,741.8450000000001,0.0,11.0,0.0,0.302,2375.0,6.0,6.0,6.0,0.042,0.042
20240328,Stock,MGM,9.0,7.0,3.0,8.0,1241.364,109730.68000000001,2441.0,25891.0,193.649,1435.013,618735.0,23425.0,17742.0,25859.0,383.767,1432.182
20240328,Stock,MGNI,7.0,7.0,7.0,5.0,394.332,19360.423,1695.0,7142.0,84.729,479.061,120004.0,5444.0,4572.0,7137.0,110.154,478.76
20240328,Stock,MGNX,6.0,8.0,8.0,5.0,273.73900000000003,19382.677,1151.0,6991.0,60.608000000000004,334.3470000000001,148596.0,5833.0,5361.0,6984.0,134.817,334.04600000000005
20240328,Stock,MGOL,1.0,9.0,8.0,1.0,97.729,1268.5620000000001,38.0,303.0,50.80400000000001,148.53300000000002,1984.0,265.0,94.0,303.0,3.2960000000000003,148.53300000000002
20240328,Stock,MGPI,7.0,5.0,1.0,9.0,23.138,3891.0180000000005,673.0,1582.0,18.116,41.254,33661.0,909.0,1439.0,1582.0,24.135000000000005,41.254
20240328,Stock,MGRC,8.0,8.0,1.0,9.0,68.05700000000002,8905.372000000001,1659.0,4203.0,54.556,122.61300000000001,87599.0,2537.0,3750.0,4143.0,77.477,119.72200000000002
20240328,Stock,MGRM,3.0,2.0,9.0,2.0,9.656,318.801,73.0,182.0,8.395999999999999,18.052,2657.0,109.0,122.0,182.0,2.318,18.052
20240328,Stock,MGRX,1.0,7.0,8.0,1.0,65.35,1319.282,48.0,306.0,10.862,76.212,1415.0,258.0,61.0,306.0,2.3930000000000002,76.212
20240328,Stock,MGX,5.0,3.0,9.0,5.0,55.093,2439.161,1272.0,1973.0,22.890999999999995,77.984,16885.0,700.0,1680.0,1972.0,28.382,77.95400000000001
20240328,Stock,MGY,8.0,9.0,2.0,7.0,1370.2729999999997,58015.819,2538.0,14971.0,302.94000000000005,1673.213,242191.0,12401.0,6717.0,14935.0,170.53099999999998,1670.66
20240328,Stock,MGYR,3.0,1.0,5.0,5.0,0.378,22.674,18.0,30.0,0.09,0.46799999999999997,241.0,12.0,29.0,30.0,0.28400000000000003,0.46799999999999997
20240328,Stock,MHH,3.0,1.0,6.0,4.0,3.35,85.31800000000001,14.0,67.0,0.16099999999999987,3.5109999999999997,822.0,7.0,17.0,17.0,0.326,0.326
20240328,Stock,MHK,9.0,6.0,2.0,9.0,134.294,14367.923,2001.0,7619.0,56.8,191.09400000000002,136889.0,5594.0,6906.0,7582.0,110.71199999999999,189.84
20240328,Stock,MHO,8.0,8.0,6.0,10.0,102.011,8703.329999999998,1881.0,5789.0,40.999,143.01,87873.0,3904.0,5337.0,5784.0,74.923,142.723
20240328,Stock,MICS,1.0,1.0,6.0,1.0,0.6740000000000002,69.813,5.0,22.0,0.157,0.8310000000000001,436.0,17.0,17.0,22.0,0.265,0.8310000000000001
20240328,Stock,MIDD,9.0,5.0,3.0,10.0,100.37100000000001,5285.881,1521.0,4358.0,53.74,154.111,54768.0,2831.0,3793.0,4351.0,66.884,153.60299999999998
20240328,Stock,MIGI,2.0,10.0,10.0,2.0,138.97000000000003,2814.246,275.0,829.0,47.414,186.38400000000001,13133.0,554.0,276.0,829.0,10.416,186.38400000000001
