64880,9847,28
64881,46758,22
64882,62875,19
64883,20620,24
64884,40835,21
64885,46740,24
64886,12365,27
64887,2849,19
64888,46099,14
64889,3407,9
64890,28664,14
64891,11849,27
64892,68408,16
64893,63606,22
64894,50507,9
64895,55741,13
64896,30754,29
64897,41235,5
64898,32651,15
64899,50379,17
64900,32268,20
64901,54400,6
64902,33870,29
64903,14159,17
64904,22822,19
64905,49865,10
64906,58104,2
64907,25144,26
64908,7403,27
64909,67491,2
64910,29360,21
64911,51996,28
64912,20197,18
64913,61930,19
64914,42368,30
64915,56907,21
64916,525,5
64917,39361,1
64918,18695,12
64919,39404,9
64920,48893,7
64921,53773,22
64922,38178,27
64923,50485,12
64924,43190,17
64925,59417,25
64926,26291,15
64927,27320,8
64928,43526,18
64929,15188,5
64930,32702,9
64931,33649,24
64932,12118,13
64933,4015,18
64934,23038,3
64935,51037,19
64936,16148,3
64937,21365,15
64938,39338,20
64939,12408,1
64940,813,1
64941,55023,23
64942,43878,4
64943,27429,10
64944,1598,6
64945,41389,21
64946,60262,17
64947,22216,15
64948,35551,7
64949,51675,14
64950,52890,4
64951,60395,29
64952,44501,26
64953,9319,6
64954,23509,4
64955,4153,10
64956,29346,5
64957,66058,2
64958,20241,23
64959,52704,13
64960,65902,3
64961,63523,1
64962,11292,18
64963,8948,6
64964,16097,1
64965,30395,29
64966,58196,27
64967,55872,23
64968,18926,11
64969,7621,6
64970,41263,7
64971,56633,29
64972,12019,24
64973,59476,2
64974,9609,22
64975,11186,14
64976,36928,14
64977,66769,15
64978,6861,11
64979,35352,12
64980,40279,5
64981,10105,13
64982,48311,18
64983,45479,6
64984,31652,2
64985,21423,16
64986,55381,21
64987,10696,22
64988,32480,31
64989,66412,2
64990,49959,2
64991,48624,19
64992,15167,3
64993,55080,7
64994,6327,18
64995,37818,23
64996,17395,13
64997,15917,29
64998,53834,26
64999,57884,18
65000,60779,30
65001,50066,20
65002,22909,7
65003,27650,10
65004,17796,12
65005,57435,10
65006,66868,8
65007,6265,14
65008,51680,26
65009,6388,25
65010,46260,8
65011,13977,24
65012,64847,2
65013,31327,2
65014,14652,27
65015,15301,21
65016,59858,29
65017,8289,7
65018,22091,27
65019,40611,2
65020,30437,29
65021,1449,15
65022,31573,2
65023,14503,30
65024,16530,14
65025,44250,10
65026,56924,4
65027,6209,15
65028,52564,1
65029,55376,22
65030,40390,15
65031,36264,6
65032,23480,19
65033,52188,22
65034,56611,27
65035,2777,21
65036,66344,27
65037,136,29
65038,3548,2
65039,62158,5
65040,33329,18
65041,36611,9
65042,47918,11
65043,35870,14
65044,6907,10
65045,53557,12
65046,1993,7
65047,46189,2
65048,57003,15
65049,8359,30
65050,36838,1
65051,49804,12
65052,55899,19
65053,39059,15
65054,48327,19
65055,48507,10
65056,24470,31
65057,27945,15
65058,60683,30
65059,19633,19
65060,14931,9
65061,12662,14
65062,67937,23
65063,12189,12
65064,43247,9
65065,66159,24
65066,37508,16
65067,52942,20
65068,34136,17
65069,33560,12
65070,17488,7
65071,52986,18
65072,4159,16
65073,19252,15
65074,17554,23
65075,22572,25
65076,53734,22
65077,12100,7
65078,42084,8
65079,41389,18
65080,13943,5
65081,32800,6
65082,6712,5
65083,67271,9
65084,44629,19
65085,66178,14
65086,19848,12
65087,51715,11
65088,68330,11
65089,42569,27
65090,57797,17
65091,34611,10
65092,19312,3
65093,62715,15
65094,20237,26
65095,53511,15
65096,66777,27
65097,25859,21
65098,1443,9
65099,33654,25
65100,24478,17
65101,27865,30
65102,47257,11
65103,31153,7
65104,20960,4
65105,67345,18
65106,39388,14
65107,67309,3
65108,14422,23
65109,68144,21
65110,34619,18
65111,55613,13
65112,58764,13
65113,47119,25
65114,15317,16
65115,34894,2
65116,8214,24
65117,27315,28
65118,51717,26
65119,11668,13
65120,59929,18
65121,29120,4
65122,23004,4
65123,8338,31
65124,48897,20
65125,8638,1
65126,65279,14
65127,14972,7
65128,46561,2
65129,29867,18
65130,45329,1
65131,30079,27
65132,40077,5
65133,67266,6
65134,32096,15
65135,65258,25
65136,41501,3
65137,40277,17
65138,50218,22
65139,21365,29
65140,24907,27
65141,47398,24
65142,9504,17
65143,57789,3
65144,6969,14
65145,67296,24
65146,17784,27
65147,45934,7
65148,59322,18
65149,28836,5
65150,2119,2
65151,53223,26
65152,36131,29
65153,35522,17
65154,10668,16
65155,44609,11
65156,13329,2
65157,25966,12
65158,25962,4
65159,5367,29
65160,45753,17
65161,7980,10
65162,51096,21
65163,7012,3
65164,56971,6
65165,38178,4
65166,31195,1
65167,26167,15
65168,44872,25
65169,37136,1
65170,64221,25
65171,10069,27
65172,39018,17
65173,10374,30
65174,59691,16
65175,65798,4
65176,57202,5
65177,13555,9
65178,16835,27
65179,30757,30
65180,50527,26
65181,58206,5
65182,14951,13
65183,5933,11
65184,13011,30
65185,60949,24
65186,11524,25
65187,49751,17
65188,65430,5
65189,32654,3
65190,67877,5
65191,46260,7
65192,45097,28
65193,40880,3
65194,22699,28
65195,61913,19
65196,51517,1
65197,46228,3
65198,42709,14
65199,7744,29
65200,31558,21
65201,13248,17
65202,12027,19
65203,50111,11
65204,52440,20
65205,30336,9
65206,4160,8
65207,12334,28
65208,1201,3
65209,25295,18
65210,3925,2
65211,13155,24
65212,37327,12
65213,43657,27
65214,1610,23
65215,41205,12
65216,9261,23
65217,33578,3
65218,13866,12
65219,41982,4
65220,49033,29
65221,44733,31
65222,8571,25
65223,25777,2
65224,24894,28
65225,59292,13
65226,34386,12
65227,19147,6
65228,55295,24
65229,23800,24
65230,64734,30
65231,40913,18
65232,44188,3
65233,68007,13
65234,23157,20
65235,21309,6
65236,26379,31
65237,38036,2
65238,17980,25
65239,40044,25
65240,68551,13
65241,55730,18
65242,65117,30
65243,63073,14
65244,15543,29
65245,16009,18
65246,51292,26
65247,41069,28
65248,10312,16
65249,25535,29
65250,9740,16
65251,23570,27
65252,57185,22
65253,56730,23
65254,36226,15
65255,33487,11
65256,2705,6
65257,60362,3
65258,18741,12
65259,29858,21
65260,68504,8
65261,30641,25
65262,21498,25
65263,25541,6
65264,59742,10
65265,40007,28
65266,47170,17
65267,35395,26
65268,15409,2
65269,60108,3
65270,36386,15
65271,27917,27
65272,19676,20
65273,60841,14
65274,21878,13
65275,21935,15
65276,68464,25
65277,4212,3
65278,19809,28
65279,64670,19
65280,15743,11
65281,47512,6
65282,13795,11
65283,22237,17
65284,28505,4
65285,8545,29
65286,67479,23
65287,43549,2
65288,48370,20
65289,50647,12
65290,37057,21
65291,17078,10
65292,26685,25
65293,2180,11
65294,65801,21
65295,58470,19
65296,10737,16
65297,20075,27
65298,2631,19
65299,58840,16
65300,38916,10
65301,39836,19
65302,43169,9
65303,17528,17
65304,68501,12
65305,58739,31
65306,48024,2
65307,8103,8
65308,11562,28
65309,56757,23
65310,14365,2
65311,59420,2
65312,37603,2
65313,21376,3
65314,65039,7
65315,23807,23
65316,12808,4
65317,19439,13
65318,11789,2
65319,19854,4
65320,57266,3
65321,65880,17
65322,49924,2
65323,10858,16
65324,15046,9
65325,44224,23
65326,65714,19
65327,55036,16
65328,3357,18
65329,4759,12
65330,50964,7
65331,64196,6
65332,62097,25
65333,24357,13
65334,67434,14
65335,31280,21
65336,42445,21
65337,5261,23
65338,40524,10
65339,65493,14
65340,60682,13
65341,26687,17
65342,24215,2
65343,63257,22
65344,8427,15
65345,10940,28
65346,19972,14
65347,30149,2
65348,35661,7
65349,48040,14
65350,42407,31
65351,21210,11
65352,23933,19
65353,13123,2
65354,56731,26
65355,33139,9
65356,21222,26
65357,50172,17
65358,60557,20
65359,43229,10
65360,51138,17
65361,40428,12
65362,31881,9
65363,42726,22
65364,59197,7
65365,42658,12
65366,49097,10
65367,56509,9
65368,39578,18
65369,40708,17
65370,43739,12
65371,21125,8
65372,66646,30
65373,22683,4
65374,23313,28
65375,17661,9
65376,24853,28
65377,40940,4
65378,43904,20
65379,10944,29
65380,60633,27
65381,36574,7
65382,36734,27
65383,54643,24
65384,20259,14
65385,35648,9
65386,39412,24
65387,54507,13
65388,56055,24
65389,57936,30
65390,67661,27
65391,26652,17
65392,13926,22
65393,65065,21
65394,19883,10
65395,57079,19
65396,60646,25
65397,53352,2
65398,42841,31
65399,15572,8
65400,16279,25
65401,13673,1
65402,66084,25
65403,62822,1
65404,34661,19
65405,48649,18
65406,8118,3
65407,21718,27
65408,23818,9
65409,50205,20
65410,26128,5
65411,22530,25
65412,16710,21
65413,24133,31
65414,58125,4
65415,35762,3
65416,59396,10
65417,41990,13
65418,59002,3
65419,45186,10
65420,35180,21
65421,16255,28
65422,55483,4
65423,29590,4
65424,65417,7
65425,21167,13
65426,28628,13
65427,23872,7
65428,38281,26
65429,43254,3
65430,53468,6
65431,2228,3
65432,53089,28
65433,42098,3
65434,1806,25
65435,28210,29
65436,27141,12
65437,27293,1
65438,15378,18
65439,12923,17
65440,36192,5
65441,35911,2
65442,47017,16
65443,55588,1
65444,45105,22
65445,2977,11
65446,63853,11
65447,8746,4
65448,47701,20
65449,30928,19
65450,43404,24
65451,47083,16
65452,63431,11
65453,50629,31
65454,30396,16
65455,43688,25
65456,48251,12
65457,9347,4
65458,26312,26
65459,5610,17
65460,62675,14
65461,22410,26
65462,3093,26
65463,35442,4
65464,28287,24
65465,7239,16
65466,4130,10
65467,40012,28
65468,33962,12
65469,1438,31
65470,13328,13
65471,67236,2
65472,41511,25
65473,25655,25
65474,7528,25
65475,36298,2
65476,55956,26
65477,63965,19
65478,23492,12
65479,20216,28
65480,22728,12
65481,4446,6
65482,20267,22
65483,19148,25
65484,28991,23
65485,29487,9
65486,32713,29
65487,56446,31
65488,2584,2
65489,34210,21
65490,65710,14
65491,45774,2
65492,7545,8
65493,10472,26
65494,9694,9
65495,28490,11
65496,25802,14
65497,42844,26
65498,19390,14
65499,63859,5
65500,53218,24
65501,33525,11
65502,40206,15
65503,60362,25
65504,23807,17
65505,19002,25
65506,67748,15
65507,44510,31
65508,67229,23
65509,28425,4
65510,1169,6
65511,52415,13
65512,67908,25
65513,12420,26
65514,7129,31
65515,47493,13
65516,21535,15
65517,36727,7
65518,24039,25
65519,40113,7
65520,27289,29
65521,64762,1
65522,34129,2
65523,30183,3
65524,43320,17
65525,36121,14
65526,46140,29
65527,28880,4
65528,65064,3
65529,61173,29
65530,26103,15
65531,44098,11
65532,47475,14
65533,19944,11
65534,58281,18
65535,39945,17
65536,48958,10
65537,36447,28
65538,1063,2
65539,46173,5
65540,4794,23
65541,19975,12
65542,40242,1
65543,59054,12
65544,17084,20
65545,18197,6
65546,34948,20
65547,3401,16
65548,12880,18
65549,13433,14
65550,67988,3
65551,31046,9
65552,62277,2
65553,57962,6
65554,21317,24
65555,38148,27
65556,66062,22
65557,43462,24
65558,19359,28
65559,38646,31
65560,51872,24
65561,52183,21
65562,19309,11
65563,49053,31
65564,39184,9
65565,13287,17
65566,49883,21
65567,57804,25
65568,53430,11
65569,35814,22
65570,44241,2
65571,45816,17
65572,44498,19
65573,3049,29
65574,48295,6
65575,14431,5
65576,37819,31
65577,1655,9
65578,33990,17
65579,13224,21
65580,21119,18
65581,39089,12
65582,10861,14
65583,31988,9
65584,14778,24
65585,14886,1
65586,28073,23
65587,46859,10
65588,13225,10
65589,1901,19
65590,35991,12
65591,12920,24
65592,47278,11
65593,68163,7
65594,42767,7
65595,6586,8
65596,3239,29
65597,12960,23
65598,7670,27
65599,11391,3
65600,35125,5
65601,27647,10
65602,17072,1
65603,47273,18
65604,40313,18
65605,3351,8
65606,32901,3
65607,39018,13
65608,321,8
65609,15645,13
65610,59742,20
65611,34886,17
65612,48437,3
65613,50346,4
65614,4918,21
65615,57931,16
65616,15193,19
65617,48942,25
65618,58272,29
65619,62391,29
65620,14377,8
65621,63504,16
65622,28864,30
65623,54174,15
65624,23098,24
65625,21205,2
65626,3802,16
65627,8023,5
65628,11513,1
65629,22464,18
65630,10654,14
65631,64612,3
65632,52992,21
65633,37305,6
65634,4484,24
65635,28127,24
65636,65729,6
65637,36105,31
65638,44784,22
65639,33058,19
65640,50373,17
65641,53906,10
65642,64347,12
65643,27896,4
65644,21904,28
65645,65386,17
65646,25617,13
65647,52542,29
65648,4904,20
65649,51870,11
65650,41127,23
65651,68331,2
65652,49427,23
65653,33935,31
65654,43864,13
65655,65793,24
65656,61073,9
65657,44023,8
65658,58640,16
65659,23423,2
65660,66305,26
65661,66134,19
65662,9411,18
65663,8186,31
65664,41766,5
65665,36385,26
65666,26924,25
65667,12149,30
65668,35550,24
65669,27131,20
65670,32812,15
65671,55111,5
65672,9901,13
65673,60316,21
65674,25830,6
65675,52657,19
65676,3571,10
65677,14828,12
65678,41495,8
65679,10554,11
65680,26050,16
65681,61873,16
65682,38807,16
65683,9782,12
65684,66182,4
65685,37513,20
65686,52133,24
65687,24704,4
65688,6221,22
65689,24565,12
65690,50134,7
65691,30019,16
65692,42769,30
65693,62821,17
65694,17215,17
65695,32336,20
65696,19760,25
65697,8999,12
65698,34030,22
65699,37059,3
65700,829,4
65701,66323,30
65702,38643,13
65703,5573,16
65704,1935,6
65705,27614,14
65706,11681,21
65707,49897,6
65708,30156,5
65709,8715,14
65710,61752,18
65711,222,8
65712,4145,13
65713,35706,24
65714,18967,22
65715,58817,27
65716,11703,27
65717,51303,19
65718,21190,29
65719,10740,8
65720,6640,10
65721,57078,11
65722,24305,11
65723,14312,28
65724,31194,22
65725,11084,29
65726,17513,20
65727,44120,23
65728,40182,15
65729,39297,17
65730,12936,11
65731,48529,3
65732,14964,21
65733,536,23
65734,31695,10
65735,42515,18
65736,30035,5
65737,23117,25
65738,13542,20
65739,34792,12
65740,2957,2
65741,37978,15
65742,24898,9
65743,18807,17
65744,33003,20
65745,27536,11
65746,27292,7
65747,26669,11
65748,396,6
65749,54156,28
65750,44051,8
65751,45485,24
65752,60231,23
65753,56965,13
65754,55702,16
65755,18719,17
65756,33671,16
65757,20932,10
65758,50484,22
65759,12895,5
65760,33903,24
65761,11397,6
65762,45412,4
65763,20996,24
65764,10617,15
65765,1160,31
65766,4098,20
65767,57055,10
65768,29402,30
65769,7540,10
65770,8774,8
65771,53385,25
65772,50371,12
65773,26344,26
65774,20697,23
65775,38036,19
65776,61012,6
65777,38692,9
65778,3883,14
65779,34338,1
65780,18368,7
65781,48501,8
65782,6013,15
65783,8152,5
65784,33119,12
65785,59512,3
65786,15528,14
65787,40733,28
65788,26731,9
65789,33873,21
65790,44313,22
65791,11026,11
65792,58927,18
65793,66592,28
65794,52134,16
65795,50435,16
65796,48435,30
65797,11908,30
65798,58785,25
65799,42860,30
65800,11605,8
65801,20730,30
65802,16636,1
65803,9357,31
65804,36549,30
65805,2925,26
65806,20781,12
65807,15132,24
65808,40947,26
65809,36773,6
65810,29692,12
65811,29656,19
65812,10757,29
65813,49173,27
65814,2083,15
65815,42786,12
65816,39782,22
65817,40773,19
65818,20027,2
65819,59551,8
65820,50220,16
65821,5955,7
65822,31459,25
65823,65996,30
65824,64232,4
65825,49094,28
65826,65471,12
65827,4738,4
65828,17139,20
65829,26840,7
65830,62496,25
65831,8285,3
65832,16966,6
65833,18078,27
65834,7318,6
65835,9137,6
65836,51900,21
65837,15005,9
65838,7413,8
65839,29061,29
65840,5783,31
65841,17517,14
65842,27162,26
65843,6044,20
65844,50270,3
65845,280,28
65846,14638,22
65847,10690,7
65848,8168,17
65849,36715,5
65850,17000,29
65851,35273,26
65852,60877,27
65853,39421,20
65854,41268,16
65855,6928,11
65856,2806,20
65857,7844,28
65858,31796,29
65859,65794,23
65860,17270,14
65861,18328,18
65862,15508,30
65863,22677,11
65864,35659,25
65865,10603,18
65866,7369,16
65867,34018,22
65868,49613,14
65869,18544,21
65870,64237,10
65871,33572,12
65872,60583,2
65873,20983,15
65874,46663,21
65875,1351,18
65876,33300,9
65877,42890,22
65878,1137,5
65879,32007,19
65880,15221,13
65881,5101,27
65882,8735,29
65883,55548,8
65884,60846,28
65885,49156,11
65886,16990,12
65887,64092,6
65888,8635,24
65889,30343,23
65890,65640,12
65891,25757,1
65892,67472,14
65893,27610,16
65894,11082,28
65895,44292,9
65896,66560,13
65897,611,7
65898,37797,14
65899,51198,28
65900,15063,4
65901,26176,28
65902,59359,23
65903,54218,20
65904,59876,26
65905,61772,1
65906,20497,11
65907,53475,17
65908,15839,21
65909,57970,7
65910,14010,11
65911,29714,10
65912,23294,7
65913,21623,25
65914,929,1
65915,36537,12
65916,67319,21
65917,25896,27
65918,18370,25
65919,5636,2
65920,52029,30
65921,43234,30
65922,59930,31
65923,38511,6
65924,46395,9
65925,20268,22
65926,30851,4
65927,12556,17
65928,54170,28
65929,48309,29
65930,63939,7
65931,58597,24
65932,61922,28
65933,22975,2
65934,7576,12
65935,58931,23
65936,29706,20
65937,31841,11
65938,49924,3
65939,23362,31
65940,45671,1
65941,65673,13
65942,58480,7
65943,42973,2
65944,62389,1
65945,61239,20
65946,67265,31
65947,38591,28
65948,21200,19
65949,17333,27
65950,61722,29
65951,25124,23
65952,19733,15
65953,13680,17
65954,7151,3
65955,46168,30
65956,4026,30
65957,66729,19
65958,40661,8
65959,10474,23
65960,4318,11
65961,63153,12
65962,24482,12
65963,1311,26
65964,36287,13
65965,3025,30
65966,65515,31
65967,29748,1
65968,29791,12
65969,46116,8
65970,4722,18
65971,42298,28
65972,5650,7
65973,18315,4
65974,1676,1
65975,19949,28
65976,23145,12
65977,1227,24
65978,55576,14
65979,13226,29
65980,47700,16
65981,9579,3
65982,68397,5
65983,40745,16
65984,64463,10
65985,10535,6
65986,25822,31
65987,53820,18
65988,11515,31
65989,53741,23
65990,4268,19
65991,60023,29
65992,16916,30
65993,62796,15
65994,15208,16
65995,32452,14
65996,50615,3
65997,50680,26
65998,29716,5
65999,51078,6
66000,59280,21
66001,6835,12
66002,63100,20
66003,66694,14
66004,36607,5
66005,5543,24
66006,35985,19
66007,58741,31
66008,10675,27
66009,43307,22
66010,39981,8
66011,48143,11
66012,51961,15
66013,57493,30
66014,44622,4
66015,53413,6
66016,12231,6
66017,57822,30
66018,56680,12
66019,22452,4
66020,52493,25
66021,16414,27
66022,33536,19
66023,41647,2
66024,43796,27
66025,46778,16
66026,45088,16
66027,45681,30
66028,47158,3
66029,44591,28
66030,21215,27
66031,34147,11
66032,9675,15
66033,41695,2
66034,35210,30
66035,56905,11
66036,31254,7
66037,22359,28
66038,27766,24
66039,32874,21
66040,46533,22
66041,23293,24
66042,64278,17
66043,26295,29
66044,17446,11
66045,2977,6
66046,51397,13
66047,22722,12
66048,66835,23
66049,10291,8
66050,26774,17
66051,59872,15
66052,61393,16
66053,1557,16
66054,24717,8
66055,57407,14
66056,16320,6
66057,15766,21
66058,3230,21
66059,20284,4
66060,1756,29
66061,48896,23
66062,22094,26
66063,20033,4
66064,51827,5
66065,12105,26
66066,62259,31
66067,3548,26
66068,50825,25
66069,42907,13
66070,45774,30
66071,45901,14
66072,5534,11
66073,52947,13
66074,34996,1
66075,16886,3
66076,50556,3
66077,25246,4
66078,66872,6
66079,45564,4
66080,52762,17
66081,43017,14
66082,4909,4
66083,1133,31
66084,68551,3
66085,31845,26
66086,57057,24
66087,7331,28
66088,14693,25
66089,68270,29
66090,26200,28
66091,858,12
66092,6683,11
66093,4331,20
66094,49326,29
66095,20733,18
66096,46235,24
66097,20013,4
66098,31293,23
66099,52788,16
66100,12023,25
66101,13853,23
66102,46269,17
66103,50951,29
66104,45869,2
66105,12898,3
66106,50471,10
66107,30000,24
66108,14891,2
66109,6920,21
66110,5285,16
66111,45139,18
66112,4424,28
66113,54295,30
66114,49923,20
66115,55366,21
66116,26317,23
66117,19334,6
66118,3033,20
66119,35243,7
66120,32493,17
66121,66054,31
66122,7276,27
66123,56068,27
66124,23927,18
66125,66039,4
66126,42194,31
66127,66975,4
66128,59139,17
66129,54180,7
66130,23822,22
66131,55312,13
66132,6913,21
66133,13099,24
66134,62980,18
66135,31506,25
66136,34779,30
66137,11907,27
66138,584,23
66139,7227,28
66140,36322,22
66141,30037,18
66142,25866,26
66143,30693,9
66144,50911,28
66145,51161,4
66146,18638,13
66147,26963,28
66148,11247,9
66149,49748,28
66150,31802,24
66151,16741,6
66152,44902,22
66153,48878,17
66154,14418,3
66155,62449,19
66156,14350,24
66157,54121,1
66158,34338,20
66159,14165,6
66160,22893,11
66161,3880,18
66162,34066,31
66163,53869,27
66164,54251,29
66165,36757,11
66166,56661,2
66167,67940,12
66168,32096,5
66169,35151,2
66170,44520,24
66171,40901,24
66172,40686,25
66173,46927,16
66174,41499,17
66175,37711,27
66176,18868,16
66177,13006,4
66178,20750,15
66179,39760,14
66180,12470,30
66181,14555,15
66182,62093,6
66183,65806,15
66184,7798,13
66185,41834,29
66186,3534,31
66187,5270,31
66188,7458,11
66189,53562,31
66190,42252,31
66191,30690,6
66192,4738,26
66193,21837,29
66194,23328,3
66195,54430,18
66196,43045,28
66197,47128,8
66198,45445,18
66199,23732,13
66200,8302,20
66201,21114,27
66202,67731,13
66203,61447,31
66204,31544,21
66205,23546,27
66206,66951,7
66207,6475,11
66208,34797,16
66209,18890,28
66210,31472,25
66211,62639,5
66212,57698,9
66213,68305,11
66214,11318,28
66215,44823,15
66216,41469,3
66217,32424,2
66218,23906,16
66219,51651,12
66220,6856,13
66221,55766,28
66222,57884,20
66223,444,7
66224,23810,12
66225,790,22
66226,67854,23
66227,38127,15
66228,7871,31
66229,29624,25
66230,32392,27
66231,23273,13
66232,10105,17
66233,4651,18
66234,12409,5
66235,12697,4
66236,52439,2
66237,8034,15
66238,20889,24
66239,5050,9
66240,12733,29
66241,22968,25
66242,53642,9
66243,62574,24
66244,20758,25
66245,8471,24
66246,34557,5
66247,60275,20
66248,43425,28
66249,49987,21
66250,51266,26
66251,27295,28
66252,31262,15
66253,21148,13
66254,42595,23
66255,65928,12
66256,49120,21
66257,46153,10
66258,7841,6
66259,62899,19
66260,63026,12
66261,59417,3
66262,44555,21
66263,49025,21
66264,2920,29
66265,41211,23
66266,38535,11
66267,30004,14
66268,35304,17
66269,26945,13
66270,18482,3
66271,9251,12
66272,57504,20
66273,40863,13
66274,63594,24
66275,31464,1
66276,44921,27
66277,49583,5
66278,4684,23
66279,25310,12
66280,2430,3
66281,68327,15
66282,9923,20
66283,37334,18
66284,30840,6
66285,4476,13
66286,30090,11
66287,52699,16
66288,2634,6
66289,1290,31
66290,19639,2
66291,23612,13
66292,57324,7
66293,1866,24
66294,11613,27
66295,66635,15
66296,42016,24
66297,48950,28
66298,54473,28
66299,20431,22
66300,56549,2
66301,63015,26
66302,62818,1
66303,45420,14
66304,30502,27
66305,13501,12
66306,367,18
66307,19171,13
66308,1041,25
66309,14065,10
66310,32357,28
66311,19247,31
66312,57613,20
66313,31155,7
66314,43593,21
66315,65308,22
66316,20447,25
66317,67488,10
66318,338,9
66319,18033,27
66320,31680,15
66321,66293,7
66322,14645,8
66323,20000,24
66324,55755,24
66325,25084,20
66326,6349,1
66327,12125,17
66328,38612,6
66329,14872,18
66330,26691,17
66331,60627,30
66332,46944,7
66333,63166,7
66334,50246,22
66335,42612,13
66336,50831,6
66337,40168,22
66338,41273,8
66339,62253,6
66340,55036,15
66341,14697,28
66342,23898,5
66343,19896,3
66344,52340,17
66345,13842,26
66346,56346,12
66347,2925,27
66348,19989,4
66349,29113,19
66350,2997,27
66351,23378,21
66352,35017,9
66353,60980,17
66354,47378,31
66355,50385,7
66356,27915,17
66357,23762,18
66358,1328,18
66359,30361,2
66360,56922,6
66361,28949,21
66362,40569,20
66363,64146,1
66364,53730,28
66365,41752,30
66366,56726,16
66367,47042,22
66368,58567,19
66369,33573,19
66370,26339,31
66371,64061,3
66372,32665,3
66373,7447,22
66374,19210,22
66375,55397,31
66376,65452,18
66377,15828,13
66378,54094,27
66379,58428,23
66380,34112,28
66381,44197,10
66382,6903,22
66383,6461,8
66384,6750,7
66385,24764,15
66386,31726,12
66387,48784,9
66388,30515,27
66389,47102,31
66390,42713,1
66391,37768,24
66392,21472,7
66393,23407,4
66394,37254,31
66395,35966,31
66396,30573,24
66397,53296,30
66398,28934,17
66399,26272,30
66400,57866,13
66401,41918,26
66402,22667,14
66403,31012,12
66404,16872,16
66405,68512,30
66406,6706,11
66407,902,15
66408,63772,20
66409,44553,28
66410,8759,31
66411,28651,10
66412,8694,16
66413,36238,29
66414,20205,23
66415,4774,22
66416,38251,25
66417,68450,5
66418,41797,15
66419,63510,25
66420,33233,21
66421,16982,28
66422,8680,24
66423,14982,30
66424,52688,14
66425,32630,20
66426,36474,8
66427,4402,28
66428,43162,26
66429,1817,15
66430,43087,26
66431,52037,26
66432,24678,17
66433,50606,11
66434,51674,9
66435,56570,16
66436,49886,16
66437,41042,6
66438,29835,8
66439,3205,11
66440,3202,19
66441,68447,28
66442,32429,30
66443,8455,13
66444,64136,25
66445,15217,6
66446,46377,31
66447,23396,10
66448,58586,29
66449,20806,18
66450,19895,4
66451,32749,12
66452,39880,6
66453,5831,6
66454,21765,21
66455,53185,12
66456,59074,8
66457,59928,31
66458,50421,26
66459,23285,28
66460,59371,22
66461,35525,16
66462,12781,21
66463,63720,10
66464,51706,4
66465,53035,1
66466,17105,27
66467,42317,25
66468,18844,24
66469,55294,12
66470,9743,17
66471,45804,30
66472,17490,27
66473,7048,28
66474,47796,8
66475,142,16
66476,6379,8
66477,35964,24
66478,16120,4
66479,46741,15
66480,20382,27
66481,67939,24
66482,54143,13
66483,1831,24
66484,56986,16
66485,29879,8
66486,49310,31
66487,56872,2
66488,27238,29
66489,45968,10
66490,14498,25
66491,25978,9
66492,38466,22
66493,55685,19
66494,63061,25
66495,6041,10
66496,19548,15
66497,31081,1
66498,57999,8
66499,8992,31
66500,9741,27
66501,25770,1
66502,34683,16
66503,1662,6
66504,65227,23
66505,33670,28
66506,26307,12
66507,65742,30
66508,34946,21
66509,48675,1
66510,8642,11
66511,66673,5
66512,67335,6
66513,20171,8
66514,31160,14
66515,1561,21
66516,11342,8
66517,36568,16
66518,42815,24
66519,64651,24
66520,53700,31
66521,11709,16
66522,20500,25
66523,34701,20
66524,48669,27
66525,20482,22
66526,18524,1
66527,14011,4
66528,25776,2
66529,17656,24
66530,41997,2
66531,44693,26
66532,3996,24
66533,66738,15
66534,11855,17
66535,8993,30
66536,68026,19
66537,12882,13
66538,13193,3
66539,1570,15
66540,10281,18
66541,15440,22
66542,43742,6
66543,46016,24
66544,62377,23
66545,5066,25
66546,32457,14
66547,7329,16
66548,13889,19
66549,43623,28
66550,36524,10
66551,10734,13
66552,35613,23
66553,13381,8
66554,24125,25
66555,54786,30
66556,39749,27
66557,68266,5
66558,10207,15
66559,12573,7
66560,45682,13
66561,16104,24
66562,16750,14
66563,55843,7
66564,455,9
66565,10900,5
66566,41297,26
66567,26838,18
66568,64940,26
66569,54911,8
66570,10534,17
66571,10581,18
66572,16202,24
66573,806,15
66574,38034,9
66575,7557,4
66576,54236,5
66577,63771,3
66578,59803,15
66579,63549,27
66580,33770,15
66581,50229,6
66582,41740,13
66583,59574,19
66584,13499,5
66585,29868,7
66586,46891,1
66587,44944,22
66588,66479,6
66589,7469,15
66590,40586,22
66591,6695,22
66592,7096,20
66593,64982,1
66594,23395,30
66595,44929,21
66596,5417,13
66597,68280,19
66598,22723,5
66599,67123,3
66600,40935,20
66601,1893,1
66602,65496,25
66603,34379,6
66604,56926,25
66605,52837,9
66606,29447,1
66607,17046,31
66608,774,25
66609,37887,25
66610,11884,3
66611,40101,1
66612,66936,31
66613,34584,27
66614,21718,3
66615,66688,23
66616,37111,2
66617,24172,15
66618,6483,29
66619,68373,29
66620,59877,29
66621,68545,27
66622,43672,2
66623,49113,1
66624,29389,4
66625,38613,13
66626,53805,30
66627,27826,18
66628,5907,13
66629,10178,29
66630,48646,19
66631,31783,9
