

Logging started at: 2021-09-15T12:28:14.657. Denodo Monitor 8.0 update 20210715 started at: 2021-09-15T12:28:05.096. VDP Server 8.0 update 20210715 started at: 2021-09-15T12:17:17.189

ServerName	Host	Port	Id	Database	UserName	NotificationType	SessionId	StartTime	EndTime	Duration	WaitingTime	NumRows	State	Completed	Cache	Query	RequestType	Elements	UserAgent	AccessInterface	ClientIP	TransactionId	WebServiceName
server_loc	192.168.100.1	29997	74	denodo_training	admin	endRequest	24	2021-09-15T12:32:54.081	2021-09-15T12:32:54.359	278	0	0	ERROR	false	false	SELECT * FROM (SELECT bv_ho_order_item.id AS id, bv_ho_order_item.order_id AS order_id, bv_ho_order_item.product_id AS product_id, bv_wo_customer.customer_code_internal AS customer_code_internal, bv_wo_customer.first_name AS first_name, bv_wo_customer.last_name AS last_name, bv_wo_customer.email AS email, bv_wo_customer.phone AS phone, bv_wo_customer.main_address AS main_address, bv_wo_customer.main_postcode AS main_postcode, bv_wo_customer.main_country AS main_country, bv_wo_customer.registered_date AS registered_date FROM (bv_ho_order_item AS bv_ho_order_item LEFT OUTER  JOIN bv_wo_customer AS bv_wo_customer ON bv_ho_order_item.id = bv_wo_customer.id)) LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	"denodo_training"."bv_ho_order_item","denodo_training"."bv_wo_customer"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	75	denodo_training	admin	startRequest	24	2021-09-15T12:33:09.439	-	-	-	-	-	-	-	SELECT * FROM bv_ho_order_item LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	75	denodo_training	admin	endRequest	24	2021-09-15T12:33:09.439	2021-09-15T12:33:09.571	132	0	150	OK	true	false	SELECT * FROM bv_ho_order_item LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT BASE VIEW	"denodo_training"."bv_ho_order_item"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	76	denodo_training	admin	startRequest	24	2021-09-15T12:33:15.084	-	-	-	-	-	-	-	SELECT * FROM bv_wo_customer LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	76	denodo_training	admin	endRequest	24	2021-09-15T12:33:15.084	2021-09-15T12:33:15.323	239	0	150	OK	true	false	SELECT * FROM bv_wo_customer LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT BASE VIEW	"denodo_training"."bv_wo_customer"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	77	denodo_training	admin	startRequest	24	2021-09-15T12:33:32.219	-	-	-	-	-	-	-	SELECT * FROM (SELECT bv_ho_order_item.id AS id, bv_ho_order_item.order_id AS order_id, bv_ho_order_item.product_id AS product_id, bv_wo_customer.customer_code_internal AS customer_code_internal, bv_wo_customer.first_name AS first_name, bv_wo_customer.last_name AS last_name, bv_wo_customer.email AS email, bv_wo_customer.phone AS phone, bv_wo_customer.main_address AS main_address, bv_wo_customer.main_postcode AS main_postcode, bv_wo_customer.main_country AS main_country, bv_wo_customer.registered_date AS registered_date FROM (bv_ho_order_item AS bv_ho_order_item LEFT OUTER  JOIN bv_wo_customer AS bv_wo_customer ON bv_ho_order_item.id = bv_wo_customer.id)) LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	77	denodo_training	admin	endRequest	24	2021-09-15T12:33:32.219	2021-09-15T12:33:32.360	141	0	0	ERROR	false	false	SELECT * FROM (SELECT bv_ho_order_item.id AS id, bv_ho_order_item.order_id AS order_id, bv_ho_order_item.product_id AS product_id, bv_wo_customer.customer_code_internal AS customer_code_internal, bv_wo_customer.first_name AS first_name, bv_wo_customer.last_name AS last_name, bv_wo_customer.email AS email, bv_wo_customer.phone AS phone, bv_wo_customer.main_address AS main_address, bv_wo_customer.main_postcode AS main_postcode, bv_wo_customer.main_country AS main_country, bv_wo_customer.registered_date AS registered_date FROM (bv_ho_order_item AS bv_ho_order_item LEFT OUTER  JOIN bv_wo_customer AS bv_wo_customer ON bv_ho_order_item.id = bv_wo_customer.id)) LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	"denodo_training"."bv_ho_order_item","denodo_training"."bv_wo_customer"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	78	denodo_training	admin	startRequest	24	2021-09-15T12:33:44.421	-	-	-	-	-	-	-	CALL GET_REFERENTIAL_CONSTRAINTS({ROW('denodo_training','bv_ho_order_item')})	CALL PROCEDURE	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	78	denodo_training	admin	endRequest	24	2021-09-15T12:33:44.421	2021-09-15T12:33:44.426	5	0	0	OK	true	false	CALL GET_REFERENTIAL_CONSTRAINTS({ROW('denodo_training','bv_ho_order_item')})	CALL PROCEDURE	"denodo_training"."get_referential_constraints"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	79	denodo_training	admin	startRequest	24	2021-09-15T12:33:45.384	-	-	-	-	-	-	-	CALL GET_REFERENTIAL_CONSTRAINTS({})	CALL PROCEDURE	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	79	denodo_training	admin	endRequest	24	2021-09-15T12:33:45.384	2021-09-15T12:33:45.386	2	0	0	OK	true	false	CALL GET_REFERENTIAL_CONSTRAINTS({})	CALL PROCEDURE	"denodo_training"."get_referential_constraints"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	80	denodo_training	admin	startRequest	24	2021-09-15T12:34:11.165	-	-	-	-	-	-	-	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	80	denodo_training	admin	endRequest	24	2021-09-15T12:34:11.165	2021-09-15T12:34:11.184	19	0	1	OK	true	false	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	"denodo_training"."get_cache_configuration()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	81	denodo_training	admin	startRequest	24	2021-09-15T12:34:16.838	-	-	-	-	-	-	-	SELECT * FROM (SELECT id AS id FROM ( SELECT id FROM bv_ho_order_item SQL UNION ALL SELECT id FROM bv_wo_customer )) LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	81	denodo_training	admin	endRequest	24	2021-09-15T12:34:16.838	2021-09-15T12:34:17.013	175	0	0	ERROR	false	false	SELECT * FROM (SELECT id AS id FROM ( SELECT id FROM bv_ho_order_item SQL UNION ALL SELECT id FROM bv_wo_customer )) LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	"denodo_training"."bv_ho_order_item","denodo_training"."bv_wo_customer"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	82	denodo_training	admin	startRequest	24	2021-09-15T12:34:24.263	-	-	-	-	-	-	-	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	82	denodo_training	admin	endRequest	24	2021-09-15T12:34:24.263	2021-09-15T12:34:24.281	18	0	1	OK	true	false	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	"denodo_training"."get_cache_configuration()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	83	denodo_training	admin	startRequest	24	2021-09-15T12:34:24.302	-	-	-	-	-	-	-	DESC VIEW denodo_training.bv_hr_countries	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	83	denodo_training	admin	endRequest	24	2021-09-15T12:34:24.302	2021-09-15T12:34:24.310	8	0	-	OK	-	-	DESC VIEW denodo_training.bv_hr_countries	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	84	denodo_training	admin	startRequest	24	2021-09-15T12:34:24.322	-	-	-	-	-	-	-	DESC WRAPPER jdbc denodo_training.bv_hr_countries	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	84	denodo_training	admin	endRequest	24	2021-09-15T12:34:24.322	2021-09-15T12:34:24.331	9	0	-	OK	-	-	DESC WRAPPER jdbc denodo_training.bv_hr_countries	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	85	denodo_training	admin	startRequest	24	2021-09-15T12:34:24.445	-	-	-	-	-	-	-	SELECT "stats_mode", "description_code","description","available_smart_stats" FROM GET_AVAILABLE_STATS_MODES('denodo_training','bv_hr_countries', false)	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	85	denodo_training	admin	endRequest	24	2021-09-15T12:34:24.445	2021-09-15T12:34:24.465	20	0	6	OK	true	false	SELECT "stats_mode", "description_code","description","available_smart_stats" FROM GET_AVAILABLE_STATS_MODES('denodo_training','bv_hr_countries', false)	SELECT VIEW	"denodo_training"."get_available_stats_modes()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	86	denodo_training	admin	startRequest	24	2021-09-15T12:34:26.529	-	-	-	-	-	-	-	SELECT * FROM bv_hr_countries LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	86	denodo_training	admin	endRequest	24	2021-09-15T12:34:26.529	2021-09-15T12:34:26.711	182	0	15	OK	true	false	SELECT * FROM bv_hr_countries LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT BASE VIEW	"denodo_training"."bv_hr_countries"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	87	denodo_training	admin	startRequest	24	2021-09-15T12:34:30.793	-	-	-	-	-	-	-	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	87	denodo_training	admin	endRequest	24	2021-09-15T12:34:30.793	2021-09-15T12:34:30.816	23	0	1	OK	true	false	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	"denodo_training"."get_cache_configuration()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	88	denodo_training	admin	startRequest	24	2021-09-15T12:34:30.838	-	-	-	-	-	-	-	DESC VIEW denodo_training.bv_hr_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	88	denodo_training	admin	endRequest	24	2021-09-15T12:34:30.838	2021-09-15T12:34:30.848	10	0	-	OK	-	-	DESC VIEW denodo_training.bv_hr_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	89	denodo_training	admin	startRequest	24	2021-09-15T12:34:30.862	-	-	-	-	-	-	-	DESC WRAPPER jdbc denodo_training.bv_hr_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	89	denodo_training	admin	endRequest	24	2021-09-15T12:34:30.862	2021-09-15T12:34:30.866	4	0	-	OK	-	-	DESC WRAPPER jdbc denodo_training.bv_hr_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	90	denodo_training	admin	startRequest	24	2021-09-15T12:34:30.876	-	-	-	-	-	-	-	DESC WRAPPER jdbc denodo_training.alt_wo_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	90	denodo_training	admin	endRequest	24	2021-09-15T12:34:30.876	2021-09-15T12:34:30.879	3	0	-	OK	-	-	DESC WRAPPER jdbc denodo_training.alt_wo_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	91	denodo_training	admin	startRequest	10	2021-09-15T12:34:31.104	-	-	-	-	-	-	-	DESC VIEWSTATSUMMARY bv_hr_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	92	denodo_training	admin	startRequest	24	2021-09-15T12:34:31.113	-	-	-	-	-	-	-	SELECT "stats_mode", "description_code","description","available_smart_stats" FROM GET_AVAILABLE_STATS_MODES('denodo_training','bv_hr_employees', false)	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	91	denodo_training	admin	endRequest	10	2021-09-15T12:34:31.104	2021-09-15T12:34:31.115	11	0	-	OK	-	-	DESC VIEWSTATSUMMARY bv_hr_employees	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	92	denodo_training	admin	endRequest	24	2021-09-15T12:34:31.113	2021-09-15T12:34:31.131	18	0	6	OK	true	false	SELECT "stats_mode", "description_code","description","available_smart_stats" FROM GET_AVAILABLE_STATS_MODES('denodo_training','bv_hr_employees', false)	SELECT VIEW	"denodo_training"."get_available_stats_modes()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	93	denodo_training	admin	startRequest	24	2021-09-15T12:34:33.674	-	-	-	-	-	-	-	SELECT * FROM bv_hr_employees LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	93	denodo_training	admin	endRequest	24	2021-09-15T12:34:33.674	2021-09-15T12:34:33.851	177	0	95	OK	true	false	SELECT * FROM bv_hr_employees LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT BASE VIEW	"denodo_training"."bv_hr_employees"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	94	denodo_training	admin	startRequest	24	2021-09-15T12:34:47.197	-	-	-	-	-	-	-	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	94	denodo_training	admin	endRequest	24	2021-09-15T12:34:47.197	2021-09-15T12:34:47.212	15	0	1	OK	true	false	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	"denodo_training"."get_cache_configuration()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	95	denodo_training	admin	startRequest	24	2021-09-15T12:34:47.224	-	-	-	-	-	-	-	DESC VIEW denodo_training.bv_hr_departments	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	95	denodo_training	admin	endRequest	24	2021-09-15T12:34:47.224	2021-09-15T12:34:47.231	7	0	-	OK	-	-	DESC VIEW denodo_training.bv_hr_departments	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	96	denodo_training	admin	startRequest	24	2021-09-15T12:34:47.240	-	-	-	-	-	-	-	DESC WRAPPER jdbc denodo_training.bv_hr_departments	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	96	denodo_training	admin	endRequest	24	2021-09-15T12:34:47.240	2021-09-15T12:34:47.242	2	0	-	OK	-	-	DESC WRAPPER jdbc denodo_training.bv_hr_departments	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	97	denodo_training	admin	startRequest	24	2021-09-15T12:34:47.390	-	-	-	-	-	-	-	SELECT "stats_mode", "description_code","description","available_smart_stats" FROM GET_AVAILABLE_STATS_MODES('denodo_training','bv_hr_departments', false)	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	97	denodo_training	admin	endRequest	24	2021-09-15T12:34:47.390	2021-09-15T12:34:47.407	17	0	6	OK	true	false	SELECT "stats_mode", "description_code","description","available_smart_stats" FROM GET_AVAILABLE_STATS_MODES('denodo_training','bv_hr_departments', false)	SELECT VIEW	"denodo_training"."get_available_stats_modes()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	98	denodo_training	admin	startRequest	24	2021-09-15T12:34:49.558	-	-	-	-	-	-	-	SELECT * FROM bv_hr_departments LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	98	denodo_training	admin	endRequest	24	2021-09-15T12:34:49.558	2021-09-15T12:34:50.029	471	0	27	OK	true	false	SELECT * FROM bv_hr_departments LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT BASE VIEW	"denodo_training"."bv_hr_departments"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	99	denodo_training	admin	startRequest	24	2021-09-15T12:34:56.749	-	-	-	-	-	-	-	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	99	denodo_training	admin	endRequest	24	2021-09-15T12:34:56.749	2021-09-15T12:34:56.770	21	0	1	OK	true	false	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	"denodo_training"."get_cache_configuration()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	100	denodo_training	admin	startRequest	24	2021-09-15T12:36:07.597	-	-	-	-	-	-	-	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	100	denodo_training	admin	endRequest	24	2021-09-15T12:36:07.597	2021-09-15T12:36:07.616	19	0	1	OK	true	false	SELECT database_name, database_datasource_name, datasource_name, adapter_database_name, adapter_database_version, adapter_driver_name, status, batch_size, time_to_live, maintenance, maintainer_period, target_catalog, target_schema FROM GET_CACHE_CONFIGURATION() WHERE database_name = 'denodo_training'	SELECT VIEW	"denodo_training"."get_cache_configuration()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	101	denodo_training	admin	startRequest	24	2021-09-15T12:36:07.770	-	-	-	-	-	-	-	CALL GET_REFERENTIAL_CONSTRAINTS({ROW('denodo_training','bv_hr_departments')})	CALL PROCEDURE	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	101	denodo_training	admin	endRequest	24	2021-09-15T12:36:07.770	2021-09-15T12:36:07.781	11	0	2	OK	true	false	CALL GET_REFERENTIAL_CONSTRAINTS({ROW('denodo_training','bv_hr_departments')})	CALL PROCEDURE	"denodo_training"."get_referential_constraints"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	102	denodo_training	admin	startRequest	24	2021-09-15T12:36:09.005	-	-	-	-	-	-	-	SELECT database_name, association_name, left_view_name, left_view_database, right_view_name, right_view_database, mappings  FROM  GET_ASSOCIATIONS('denodo_training', 'bv_hr_employees', 'views') WHERE is_referential_constraint	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	103	denodo_training	admin	startRequest	10	2021-09-15T12:36:09.006	-	-	-	-	-	-	-	CALL GET_REFERENTIAL_CONSTRAINTS({ROW('denodo_training','bv_hr_employees')})	CALL PROCEDURE	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	103	denodo_training	admin	endRequest	10	2021-09-15T12:36:09.006	2021-09-15T12:36:09.026	20	0	3	OK	true	false	CALL GET_REFERENTIAL_CONSTRAINTS({ROW('denodo_training','bv_hr_employees')})	CALL PROCEDURE	"denodo_training"."get_referential_constraints"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	102	denodo_training	admin	endRequest	24	2021-09-15T12:36:09.005	2021-09-15T12:36:09.064	59	0	4	OK	true	false	SELECT database_name, association_name, left_view_name, left_view_database, right_view_name, right_view_database, mappings  FROM  GET_ASSOCIATIONS('denodo_training', 'bv_hr_employees', 'views') WHERE is_referential_constraint	SELECT VIEW	"denodo_training"."get_associations()"	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	104	denodo_training	admin	startRequest	24	2021-09-15T12:36:19.926	-	-	-	-	-	-	-	DESC SELECT bv_hr_departments.department_name AS field0, bv_hr_departments.location_id AS field1, bv_hr_employees.employee_id AS field2, bv_hr_employees.first_name AS field3, bv_hr_employees.last_name AS field4, bv_hr_employees.email AS field5, bv_hr_employees.phone_number AS field6, bv_hr_employees.hire_date AS field7, bv_hr_employees.job_id AS field8, bv_hr_employees.salary AS field9, bv_hr_employees.commission_pct AS field10, bv_hr_employees.manager_id AS field11, bv_hr_employees.department_id AS field12 FROM (bv_hr_departments AS bv_hr_departments JOIN bv_hr_employees AS bv_hr_employees ON (bv_hr_departments.department_id = bv_hr_employees.department_id AND bv_hr_departments.manager_id = bv_hr_employees.employee_id))	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	104	denodo_training	admin	endRequest	24	2021-09-15T12:36:19.926	2021-09-15T12:36:19.941	15	0	-	OK	-	-	DESC SELECT bv_hr_departments.department_name AS field0, bv_hr_departments.location_id AS field1, bv_hr_employees.employee_id AS field2, bv_hr_employees.first_name AS field3, bv_hr_employees.last_name AS field4, bv_hr_employees.email AS field5, bv_hr_employees.phone_number AS field6, bv_hr_employees.hire_date AS field7, bv_hr_employees.job_id AS field8, bv_hr_employees.salary AS field9, bv_hr_employees.commission_pct AS field10, bv_hr_employees.manager_id AS field11, bv_hr_employees.department_id AS field12 FROM (bv_hr_departments AS bv_hr_departments JOIN bv_hr_employees AS bv_hr_employees ON (bv_hr_departments.department_id = bv_hr_employees.department_id AND bv_hr_departments.manager_id = bv_hr_employees.employee_id))	DESC	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
server_loc	192.168.100.1	29997	105	denodo_training	admin	startRequest	24	2021-09-15T12:36:49.518	-	-	-	-	-	-	-	SELECT * FROM (SELECT bv_hr_departments.department_name AS department_name, bv_hr_departments.location_id AS location_id, bv_hr_employees.employee_id AS employee_id, bv_hr_employees.first_name AS first_name, bv_hr_employees.last_name AS last_name, bv_hr_employees.email AS email, bv_hr_employees.phone_number AS phone_number, bv_hr_employees.hire_date AS hire_date, bv_hr_employees.job_id AS job_id, bv_hr_employees.salary AS salary, bv_hr_employees.commission_pct AS commission_pct, bv_hr_employees.manager_id AS manager_id, bv_hr_employees.department_id AS department_id FROM (bv_hr_departments AS bv_hr_departments JOIN bv_hr_employees AS bv_hr_employees ON (bv_hr_departments.department_id = bv_hr_employees.department_id AND bv_hr_departments.manager_id = bv_hr_employees.employee_id))) LIMIT 150 CONTEXT ('i18n'='us_pst', 'cache_wait_for_load'='true') TRACE	SELECT VIEW	-	Denodo-VDP-AdminTool	VDP-AdminTool	127.0.0.1	-	-
